sample_id,text_token_ids_match_raw,text_content_rows,audio_observed_rows,vision_observed_rows,at_50_token_limit,av_alignment_status
YJJoYkFPmds$_$7,True,13,13,9,False,unverified: separate modality axes
YLA7h1RTa9w$_$4,True,13,13,13,False,unverified: separate modality axes
YRmjALBdTdE$_$7,True,9,9,4,False,unverified: separate modality axes
YVBsDJtAbk4$_$7,True,17,17,17,False,unverified: separate modality axes
YVHJpAROBvQ$_$2,True,6,6,6,False,unverified: separate modality axes
YWjTWl0oNLk$_$11,True,14,14,14,False,unverified: separate modality axes
YWjTWl0oNLk$_$1,True,9,9,9,False,unverified: separate modality axes
YWjTWl0oNLk$_$3,True,8,8,8,False,unverified: separate modality axes
YWjTWl0oNLk$_$4,True,22,22,22,False,unverified: separate modality axes
YWjTWl0oNLk$_$7,True,21,21,21,False,unverified: separate modality axes
YWjTWl0oNLk$_$9,True,23,23,23,False,unverified: separate modality axes
YWxvIFmYnNU$_$13,True,23,23,23,False,unverified: separate modality axes
YWxvIFmYnNU$_$20,True,15,15,15,False,unverified: separate modality axes
YWxvIFmYnNU$_$26,True,20,20,20,False,unverified: separate modality axes
YcJ5RJYUr7Y$_$17,True,22,22,22,False,unverified: separate modality axes
YcJ5RJYUr7Y$_$19,True,48,48,48,True,unverified: separate modality axes
YcJ5RJYUr7Y$_$2,True,22,22,22,False,unverified: separate modality axes
YcyHQQXGXWA$_$4,True,8,8,0,False,unverified: separate modality axes
YfxtwXXkCmc$_$0,True,8,8,8,False,unverified: separate modality axes
Yi6Qyn4X8is$_$16,True,48,48,48,True,unverified: separate modality axes
Yi6Qyn4X8is$_$7,True,24,24,24,False,unverified: separate modality axes
YmGfjU5PGyE$_$5,True,22,22,22,False,unverified: separate modality axes
Yn8vNC41UMg$_$10,True,28,28,28,False,unverified: separate modality axes
YodtMIsjM0c$_$7,True,8,8,8,False,unverified: separate modality axes
Z-26eyME6Co$_$10,True,16,16,16,False,unverified: separate modality axes
Z3fcd1wdzr0$_$2,True,21,21,20,False,unverified: separate modality axes
Z3fcd1wdzr0$_$5,True,12,12,12,False,unverified: separate modality axes
Z3fcd1wdzr0$_$4,True,19,19,19,False,unverified: separate modality axes
Z3fcd1wdzr0$_$7,True,6,6,6,False,unverified: separate modality axes
ZDz8Qr-sJ3E$_$3,True,27,27,27,False,unverified: separate modality axes
ZDz8Qr-sJ3E$_$4,True,13,13,13,False,unverified: separate modality axes
ZJGzEeDXbyM$_$0,True,7,7,3,False,unverified: separate modality axes
ZQuGizjoCTY$_$4,True,11,11,0,False,unverified: separate modality axes
ZQuGizjoCTY$_$8,True,18,18,0,False,unverified: separate modality axes
ZSBoSJaD2tQ$_$1,True,25,25,25,False,unverified: separate modality axes
ZSBoSJaD2tQ$_$8,True,16,16,16,False,unverified: separate modality axes
ZW4Oe_fKJM0$_$7,True,22,22,22,False,unverified: separate modality axes
ZXHX_e6HCI0$_$0,True,26,26,26,False,unverified: separate modality axes
ZZ1IyZaMTWQ$_$0,True,20,20,20,False,unverified: separate modality axes
ZZ1IyZaMTWQ$_$5,True,16,16,16,False,unverified: separate modality axes
Zae-zQ3VBpY$_$2,True,48,48,4,True,unverified: separate modality axes
Zg9DKOHJdw8$_$3,True,29,29,29,False,unverified: separate modality axes
Zj_4YmbMWtg$_$10,True,19,19,19,False,unverified: separate modality axes
Zo8jCDGMWjw$_$0,True,17,17,17,False,unverified: separate modality axes
Zs8x712Y-CM$_$8,True,21,21,0,False,unverified: separate modality axes
ZtuTCuh9C1M$_$11,True,36,36,36,False,unverified: separate modality axes
ZtuTCuh9C1M$_$8,True,18,18,18,False,unverified: separate modality axes
ZzL2sHtTWRc$_$1,True,17,17,17,False,unverified: separate modality axes
_26JmJnPKfM$_$5,True,30,30,30,False,unverified: separate modality axes
_26JmJnPKfM$_$8,True,33,33,33,False,unverified: separate modality axes
_26JmJnPKfM$_$11,True,31,31,31,False,unverified: separate modality axes
_26JmJnPKfM$_$13,True,18,18,18,False,unverified: separate modality axes
_26JmJnPKfM$_$12,True,42,42,42,False,unverified: separate modality axes
_26JmJnPKfM$_$15,True,22,22,22,False,unverified: separate modality axes
_26JmJnPKfM$_$14,True,5,5,5,False,unverified: separate modality axes
_4PNh8dIILI$_$3,True,34,34,34,False,unverified: separate modality axes
_8pvMpMdGM4$_$1,True,10,10,10,False,unverified: separate modality axes
_8pvMpMdGM4$_$0,True,12,12,12,False,unverified: separate modality axes
_8pvMpMdGM4$_$4,True,22,22,22,False,unverified: separate modality axes
_8pvMpMdGM4$_$6,True,31,31,31,False,unverified: separate modality axes
_HabvL0VnrQ$_$31,True,25,25,25,False,unverified: separate modality axes
_HabvL0VnrQ$_$0,True,13,13,13,False,unverified: separate modality axes
_HabvL0VnrQ$_$9,True,48,48,48,True,unverified: separate modality axes
_HanACduNJk$_$10,True,22,22,0,False,unverified: separate modality axes
_HanACduNJk$_$12,True,19,19,0,False,unverified: separate modality axes
_HanACduNJk$_$2,True,27,27,0,False,unverified: separate modality axes
_JcML8u5Wes$_$3,True,48,48,48,True,unverified: separate modality axes
_PKP676ez2c$_$4,True,20,20,20,False,unverified: separate modality axes
_PKP676ez2c$_$7,True,23,23,23,False,unverified: separate modality axes
_UNQDdiAbWI$_$4,True,16,16,16,False,unverified: separate modality axes
_XWUKMkxa-Q$_$4,True,18,18,18,False,unverified: separate modality axes
_YzIvwvyIq4$_$5,True,36,36,36,False,unverified: separate modality axes
_bIJOxiIJFk$_$5,True,21,21,14,False,unverified: separate modality axes
_bIJOxiIJFk$_$4,True,32,32,32,False,unverified: separate modality axes
_iRAn6feOmw$_$25,True,34,34,34,False,unverified: separate modality axes
_iRAn6feOmw$_$15,True,37,37,37,False,unverified: separate modality axes
_iRAn6feOmw$_$14,True,26,26,26,False,unverified: separate modality axes
_iy7ftq27xE$_$11,True,16,16,16,False,unverified: separate modality axes
_iy7ftq27xE$_$6,True,42,42,42,False,unverified: separate modality axes
_iy7ftq27xE$_$9,True,26,26,26,False,unverified: separate modality axes
_qVgNLJCYdA$_$0,True,22,22,22,False,unverified: separate modality axes
_qVgNLJCYdA$_$6,True,14,14,14,False,unverified: separate modality axes
_t8ETpf2LnM$_$0,True,8,8,8,False,unverified: separate modality axes
_v8c7iWkYz0$_$4,True,29,29,29,False,unverified: separate modality axes
_xjBqNfiEY4$_$0,True,37,37,37,False,unverified: separate modality axes
a4vRa-_nuJw$_$11,True,33,33,29,False,unverified: separate modality axes
a4vRa-_nuJw$_$10,True,28,28,28,False,unverified: separate modality axes
a4vRa-_nuJw$_$4,True,48,48,48,True,unverified: separate modality axes
a5CSKvCAhbs$_$11,True,22,22,22,False,unverified: separate modality axes
a5CSKvCAhbs$_$7,True,6,6,6,False,unverified: separate modality axes
a5CSKvCAhbs$_$6,True,18,18,18,False,unverified: separate modality axes
a5FKWiI90hk$_$3,True,20,20,20,False,unverified: separate modality axes
a7HHg_JygJo$_$5,True,23,23,23,False,unverified: separate modality axes
a7HHg_JygJo$_$6,True,17,17,17,False,unverified: separate modality axes
a8WV5KEMKSw$_$1,True,29,29,29,False,unverified: separate modality axes
a8WV5KEMKSw$_$0,True,23,23,23,False,unverified: separate modality axes
aCwLQrJz4Bo$_$0,True,25,25,0,False,unverified: separate modality axes
aDvgbBqTWWE$_$10,True,18,18,18,False,unverified: separate modality axes
aDvgbBqTWWE$_$23,True,26,26,26,False,unverified: separate modality axes
aDvgbBqTWWE$_$30,True,20,20,17,False,unverified: separate modality axes
aE7sckIAWuw$_$4,True,11,11,11,False,unverified: separate modality axes
aE7sckIAWuw$_$8,True,32,32,32,False,unverified: separate modality axes
aFjMWlR1QAY$_$0,True,14,14,14,False,unverified: separate modality axes
aFjMWlR1QAY$_$3,True,13,13,13,False,unverified: separate modality axes
aFjMWlR1QAY$_$2,True,15,15,15,False,unverified: separate modality axes
aFjMWlR1QAY$_$9,True,13,13,13,False,unverified: separate modality axes
aI1tdJPHz2I$_$1,True,11,11,0,False,unverified: separate modality axes
aIUF3QJJOF4$_$12,True,28,28,0,False,unverified: separate modality axes
aIUF3QJJOF4$_$0,True,40,40,40,False,unverified: separate modality axes
aIUF3QJJOF4$_$3,True,15,15,15,False,unverified: separate modality axes
aIUF3QJJOF4$_$2,True,33,33,33,False,unverified: separate modality axes
aIUF3QJJOF4$_$7,True,46,46,46,False,unverified: separate modality axes
aNOuoSVlunM$_$8,True,8,8,1,False,unverified: separate modality axes
aNOuoSVlunM$_$0,True,15,15,15,False,unverified: separate modality axes
afCsKTHteg4$_$5,True,25,25,25,False,unverified: separate modality axes
ahcAFnY6iAY$_$1,True,8,8,1,False,unverified: separate modality axes
aiUq5xksJy0$_$5,True,27,27,27,False,unverified: separate modality axes
aiUq5xksJy0$_$7,True,20,20,20,False,unverified: separate modality axes
ak7N0BqMluI$_$3,True,11,11,11,False,unverified: separate modality axes
ak7N0BqMluI$_$2,True,21,21,21,False,unverified: separate modality axes
amem5EmRG3s$_$2,True,28,28,28,False,unverified: separate modality axes
ap465Tlzf88$_$1,True,21,21,21,False,unverified: separate modality axes
aqmRPNfeOy8$_$0,True,22,22,22,False,unverified: separate modality axes
aqmRPNfeOy8$_$2,True,19,19,7,False,unverified: separate modality axes
asWraTfIqq0$_$11,True,7,7,7,False,unverified: separate modality axes
asWraTfIqq0$_$4,True,25,25,25,False,unverified: separate modality axes
asWraTfIqq0$_$6,True,7,7,7,False,unverified: separate modality axes
assx_NKo-L8$_$14,True,7,7,7,False,unverified: separate modality axes
assx_NKo-L8$_$4,True,15,15,15,False,unverified: separate modality axes
assx_NKo-L8$_$9,True,23,23,23,False,unverified: separate modality axes
assx_NKo-L8$_$20,True,44,44,44,False,unverified: separate modality axes
atxoi7pB5TM$_$2,True,18,18,18,False,unverified: separate modality axes
avW2m6VHTyg$_$2,True,21,21,21,False,unverified: separate modality axes
b1Il3Nf6BrU$_$6,True,48,48,48,True,unverified: separate modality axes
b8xmgi4VV0M$_$9,True,17,17,17,False,unverified: separate modality axes
bBJ0BxmIocQ$_$1,True,27,27,27,False,unverified: separate modality axes
bBJ0BxmIocQ$_$0,True,48,48,48,True,unverified: separate modality axes
bBJ0BxmIocQ$_$12,True,19,19,19,False,unverified: separate modality axes
bBJ0BxmIocQ$_$19,True,35,35,35,False,unverified: separate modality axes
bBJ0BxmIocQ$_$18,True,35,35,35,False,unverified: separate modality axes
bCDfIJ12oqM$_$0,True,21,21,21,False,unverified: separate modality axes
bQcJVJcpgAs$_$1,True,39,39,39,False,unverified: separate modality axes
bU6CgE_kMRY$_$5,True,27,27,27,False,unverified: separate modality axes
bUFAN2TgPaU$_$11,True,6,6,1,False,unverified: separate modality axes
bVhWpCvpSs4$_$1,True,14,14,4,False,unverified: separate modality axes
bVhWpCvpSs4$_$3,True,12,12,6,False,unverified: separate modality axes
bVhWpCvpSs4$_$2,True,16,16,16,False,unverified: separate modality axes
bVhWpCvpSs4$_$6,True,12,12,12,False,unverified: separate modality axes
bYt4wybVLRQ$_$3,True,37,37,37,False,unverified: separate modality axes
bYt4wybVLRQ$_$16,True,19,19,19,False,unverified: separate modality axes
bZ2ytqPtyK4$_$14,True,25,25,18,False,unverified: separate modality axes
b_SffSbPVJM$_$5,True,48,48,48,True,unverified: separate modality axes
babuyKl7EAw$_$5,True,34,34,34,False,unverified: separate modality axes
badtXoOJaf8$_$7,True,15,15,15,False,unverified: separate modality axes
bcns0Gu66D8$_$3,True,22,22,12,False,unverified: separate modality axes
bdtwQxwySN0$_$15,True,24,24,24,False,unverified: separate modality axes
bdtwQxwySN0$_$2,True,25,25,25,False,unverified: separate modality axes
bfy28AlY-TQ$_$3,True,18,18,18,False,unverified: separate modality axes
bh4_Kd4hhd4$_$1,True,48,48,48,True,unverified: separate modality axes
bhFK-xy76U4$_$1,True,19,19,5,False,unverified: separate modality axes
bhPB19tr-JY$_$0,True,15,15,15,False,unverified: separate modality axes
bhPB19tr-JY$_$6,True,30,30,30,False,unverified: separate modality axes
bkP-BNW4oMg$_$0,True,22,22,0,False,unverified: separate modality axes
c5-L8vC6_sk$_$8,True,33,33,33,False,unverified: separate modality axes
c6wuh0NRG1s$_$1,True,23,23,0,False,unverified: separate modality axes
c6wuh0NRG1s$_$0,True,15,15,11,False,unverified: separate modality axes
c6wuh0NRG1s$_$9,True,29,29,0,False,unverified: separate modality axes
c7xUcM68IFE$_$2,True,34,34,34,False,unverified: separate modality axes
c7xUcM68IFE$_$5,True,28,28,13,False,unverified: separate modality axes
c7xUcM68IFE$_$9,True,10,10,0,False,unverified: separate modality axes
c805Td8A_Ek$_$22,True,34,34,34,False,unverified: separate modality axes
c805Td8A_Ek$_$17,True,12,12,12,False,unverified: separate modality axes
c805Td8A_Ek$_$16,True,15,15,15,False,unverified: separate modality axes
c9jD33baJ60$_$1,True,16,16,16,False,unverified: separate modality axes
c9jD33baJ60$_$0,True,47,47,47,False,unverified: separate modality axes
cAA2mONG98w$_$2,True,31,31,31,False,unverified: separate modality axes
cEXJ2zFbC9I$_$4,True,27,27,27,False,unverified: separate modality axes
cKUPgzZu-Fk$_$4,True,48,48,48,True,unverified: separate modality axes
cKldvZeyRDA$_$2,True,46,46,46,False,unverified: separate modality axes
cKxNJY7sA8s$_$1,True,37,37,37,False,unverified: separate modality axes
cM1Zuji24dI$_$3,True,35,35,35,False,unverified: separate modality axes
cM1Zuji24dI$_$2,True,41,41,41,False,unverified: separate modality axes
cOcNe3L4VAg$_$10,True,13,13,13,False,unverified: separate modality axes
cOcNe3L4VAg$_$13,True,30,30,30,False,unverified: separate modality axes
cOcNe3L4VAg$_$2,True,12,12,12,False,unverified: separate modality axes
cRFiXLzcCOA$_$3,True,37,37,37,False,unverified: separate modality axes
cS3BDGNDu_8$_$10,True,19,19,19,False,unverified: separate modality axes
cS3BDGNDu_8$_$2,True,48,48,48,True,unverified: separate modality axes
cUm0TN3vXRc$_$2,True,20,20,20,False,unverified: separate modality axes
cZVM4svwE90$_$25,True,38,38,38,False,unverified: separate modality axes
cZVM4svwE90$_$26,True,23,23,23,False,unverified: separate modality axes
cZVM4svwE90$_$1,True,5,5,5,False,unverified: separate modality axes
cZVM4svwE90$_$3,True,6,6,6,False,unverified: separate modality axes
cZVM4svwE90$_$4,True,12,12,12,False,unverified: separate modality axes
cZVM4svwE90$_$6,True,22,22,22,False,unverified: separate modality axes
cZVM4svwE90$_$13,True,26,26,26,False,unverified: separate modality axes
cZVM4svwE90$_$12,True,15,15,15,False,unverified: separate modality axes
cZVM4svwE90$_$15,True,42,42,33,False,unverified: separate modality axes
c_FJuhSte8Q$_$5,True,25,25,25,False,unverified: separate modality axes
c_FJuhSte8Q$_$7,True,28,28,28,False,unverified: separate modality axes
c_FJuhSte8Q$_$8,True,38,38,38,False,unverified: separate modality axes
caLWajc18Y4$_$5,True,20,20,20,False,unverified: separate modality axes
caLWajc18Y4$_$6,True,18,18,18,False,unverified: separate modality axes
caLWajc18Y4$_$9,True,25,25,25,False,unverified: separate modality axes
cfX_iuhCbRY$_$1,True,21,21,21,False,unverified: separate modality axes
cfX_iuhCbRY$_$5,True,28,28,28,False,unverified: separate modality axes
cjgq9d8Zn9g$_$2,True,14,14,1,False,unverified: separate modality axes
cmJW6mkspkI$_$0,True,35,35,35,False,unverified: separate modality axes
cnllFPRyBFs$_$0,True,21,21,11,False,unverified: separate modality axes
ctMCSUT2LlQ$_$4,True,13,13,13,False,unverified: separate modality axes
d0QNH2vcDgU$_$3,True,6,6,6,False,unverified: separate modality axes
d0QNH2vcDgU$_$13,True,48,48,46,True,unverified: separate modality axes
d38u9n5GOLM$_$26,True,18,18,18,False,unverified: separate modality axes
d38u9n5GOLM$_$18,True,23,23,23,False,unverified: separate modality axes
d38u9n5GOLM$_$28,True,23,23,22,False,unverified: separate modality axes
d38u9n5GOLM$_$6,True,20,20,20,False,unverified: separate modality axes
d3I7Ug-_3L0$_$0,True,35,35,35,False,unverified: separate modality axes
d3I7Ug-_3L0$_$5,True,13,13,13,False,unverified: separate modality axes
d3I7Ug-_3L0$_$6,True,19,19,19,False,unverified: separate modality axes
d89Z_olwc2Y$_$24,True,15,15,15,False,unverified: separate modality axes
d99mfGIenCo$_$15,True,25,25,25,False,unverified: separate modality axes
d99mfGIenCo$_$16,True,33,33,33,False,unverified: separate modality axes
d99mfGIenCo$_$1,True,17,17,17,False,unverified: separate modality axes
d99mfGIenCo$_$2,True,15,15,15,False,unverified: separate modality axes
dCDAcBR505Q$_$14,True,16,16,16,False,unverified: separate modality axes
dJ5MXl66-UQ$_$1,True,23,23,23,False,unverified: separate modality axes
dQ56b0bqmc8$_$5,True,33,33,33,False,unverified: separate modality axes
dSax_7klbfE$_$17,True,18,18,18,False,unverified: separate modality axes
dSax_7klbfE$_$1,True,48,48,48,True,unverified: separate modality axes
dWfgSGnd9zM$_$6,True,33,33,33,False,unverified: separate modality axes
dXMAS2tIknw$_$6,True,15,15,0,False,unverified: separate modality axes
dYyg91d7zjY$_$2,True,9,9,9,False,unverified: separate modality axes
damyXH7mBic$_$11,True,30,30,30,False,unverified: separate modality axes
dbpGH5iP0GE$_$2,True,22,22,22,False,unverified: separate modality axes
dbpGH5iP0GE$_$3,True,13,13,13,False,unverified: separate modality axes
dcUlt6zk_S0$_$5,True,40,40,40,False,unverified: separate modality axes
ddix4XuaUlY$_$4,True,48,48,48,True,unverified: separate modality axes
dqragS38hCk$_$10,True,7,7,7,False,unverified: separate modality axes
dqragS38hCk$_$2,True,24,24,24,False,unverified: separate modality axes
dqragS38hCk$_$8,True,14,14,14,False,unverified: separate modality axes
dsob2MgUPpA$_$13,True,14,14,14,False,unverified: separate modality axes
dsob2MgUPpA$_$3,True,4,4,4,False,unverified: separate modality axes
dsob2MgUPpA$_$2,True,18,18,18,False,unverified: separate modality axes
dsob2MgUPpA$_$5,True,26,26,26,False,unverified: separate modality axes
dyZdiWNflko$_$6,True,10,10,10,False,unverified: separate modality axes
e-2QlzFeyNU$_$4,True,20,20,20,False,unverified: separate modality axes
e0hYEr848TE$_$0,True,14,14,13,False,unverified: separate modality axes
e0ltF8zpEcw$_$9,True,11,11,11,False,unverified: separate modality axes
e0ltF8zpEcw$_$8,True,12,12,12,False,unverified: separate modality axes
e1E5W_ZefmY$_$10,True,24,24,24,False,unverified: separate modality axes
e1E5W_ZefmY$_$3,True,21,21,21,False,unverified: separate modality axes
e7_2U4lm6TE$_$38,True,27,27,27,False,unverified: separate modality axes
e7_2U4lm6TE$_$28,True,20,20,20,False,unverified: separate modality axes
e7_2U4lm6TE$_$7,True,18,18,18,False,unverified: separate modality axes
eJwZfdtlks8$_$15,True,18,18,18,False,unverified: separate modality axes
ePtlUYCdrNM$_$1,True,24,24,24,False,unverified: separate modality axes
eSHOcLD5T58$_$7,True,16,16,16,False,unverified: separate modality axes
eSHOcLD5T58$_$9,True,19,19,19,False,unverified: separate modality axes
eTCnM472-cQ$_$0,True,38,38,38,False,unverified: separate modality axes
eTn2P4wmFr4$_$12,True,42,42,42,False,unverified: separate modality axes
eTn2P4wmFr4$_$15,True,16,16,16,False,unverified: separate modality axes
eTn2P4wmFr4$_$3,True,25,25,25,False,unverified: separate modality axes
eTn2P4wmFr4$_$7,True,30,30,30,False,unverified: separate modality axes
eTn2P4wmFr4$_$9,True,16,16,16,False,unverified: separate modality axes
eW1vgHE6FRM$_$14,True,44,44,44,False,unverified: separate modality axes
eW1vgHE6FRM$_$3,True,17,17,17,False,unverified: separate modality axes
eY64P27khzk$_$0,True,34,34,11,False,unverified: separate modality axes
eY64P27khzk$_$3,True,8,8,8,False,unverified: separate modality axes
eeN7l4R3nPc$_$10,True,37,37,37,False,unverified: separate modality axes
efLrpnuLwyU$_$1,True,21,21,21,False,unverified: separate modality axes
emtvrtk-jsU$_$7,True,29,29,29,False,unverified: separate modality axes
ep3IasggD3k$_$10,True,12,12,12,False,unverified: separate modality axes
esR-tOjT6KM$_$0,True,9,9,9,False,unverified: separate modality axes
esR-tOjT6KM$_$3,True,13,13,12,False,unverified: separate modality axes
esR-tOjT6KM$_$6,True,47,47,41,False,unverified: separate modality axes
esnOE1LefKA$_$1,True,14,14,14,False,unverified: separate modality axes
f49boM5fb8U$_$6,True,13,13,13,False,unverified: separate modality axes
f5k5cF80aUE$_$4,True,16,16,16,False,unverified: separate modality axes
f5k5cF80aUE$_$6,True,24,24,24,False,unverified: separate modality axes
f6S2XNPIiFk$_$19,True,31,31,31,False,unverified: separate modality axes
f6S2XNPIiFk$_$2,True,26,26,26,False,unverified: separate modality axes
f6S2XNPIiFk$_$5,True,25,25,25,False,unverified: separate modality axes
fB816aeHRFk$_$0,True,27,27,27,False,unverified: separate modality axes
fGYbbP8RDLQ$_$5,True,21,21,21,False,unverified: separate modality axes
fOxg1NstCHA$_$4,True,15,15,15,False,unverified: separate modality axes
fTNOAssiTYk$_$3,True,36,36,36,False,unverified: separate modality axes
fTNOAssiTYk$_$6,True,22,22,22,False,unverified: separate modality axes
fW1pK2L6RgM$_$3,True,39,39,39,False,unverified: separate modality axes
faXGVcVcVsE$_$14,True,8,8,8,False,unverified: separate modality axes
faXGVcVcVsE$_$9,True,26,26,26,False,unverified: separate modality axes
faXGVcVcVsE$_$8,True,48,48,48,True,unverified: separate modality axes
fbHlBmq7Ipo$_$10,True,6,6,6,False,unverified: separate modality axes
fbHlBmq7Ipo$_$8,True,18,18,18,False,unverified: separate modality axes
fbSxct2JcKU$_$5,True,33,33,33,False,unverified: separate modality axes
fdK_tsvBXJ8$_$5,True,33,33,33,False,unverified: separate modality axes
fi7g4GoK-z4$_$4,True,31,31,31,False,unverified: separate modality axes
fjE2EZKgQm8$_$5,True,15,15,12,False,unverified: separate modality axes
fjE2EZKgQm8$_$4,True,15,15,15,False,unverified: separate modality axes
flBtk736di4$_$8,True,19,19,19,False,unverified: separate modality axes
frNJdG0GkYw$_$1,True,32,32,32,False,unverified: separate modality axes
fzuTEKwNS94$_$8,True,8,8,8,False,unverified: separate modality axes
fzuTEKwNS94$_$16,True,24,24,24,False,unverified: separate modality axes
g99kISQbyuI$_$11,True,20,20,7,False,unverified: separate modality axes
g99kISQbyuI$_$0,True,8,8,3,False,unverified: separate modality axes
g99kISQbyuI$_$3,True,9,9,9,False,unverified: separate modality axes
g99kISQbyuI$_$5,True,31,31,31,False,unverified: separate modality axes
g9rNhtFG9aU$_$12,True,21,21,7,False,unverified: separate modality axes
gAMbkJk6gnE$_$2,True,34,34,0,False,unverified: separate modality axes
gAMbkJk6gnE$_$4,True,21,21,21,False,unverified: separate modality axes
gC_wF3uKFW0$_$2,True,10,10,10,False,unverified: separate modality axes
gC_wF3uKFW0$_$5,True,9,9,9,False,unverified: separate modality axes
gC_wF3uKFW0$_$4,True,21,21,21,False,unverified: separate modality axes
gEgcpVY8WK4$_$27,True,18,18,18,False,unverified: separate modality axes
gEgcpVY8WK4$_$21,True,18,18,18,False,unverified: separate modality axes
gEgcpVY8WK4$_$22,True,26,26,26,False,unverified: separate modality axes
gEgcpVY8WK4$_$28,True,29,29,29,False,unverified: separate modality axes
gEgcpVY8WK4$_$8,True,10,10,10,False,unverified: separate modality axes
gEgcpVY8WK4$_$14,True,33,33,33,False,unverified: separate modality axes
gEgcpVY8WK4$_$17,True,12,12,12,False,unverified: separate modality axes
gEgcpVY8WK4$_$30,True,14,14,14,False,unverified: separate modality axes
gFAOKuqpUq4$_$0,True,48,48,48,True,unverified: separate modality axes
gPWyANEm0eE$_$10,True,48,48,48,True,unverified: separate modality axes
gPWyANEm0eE$_$2,True,13,13,13,False,unverified: separate modality axes
gPWyANEm0eE$_$4,True,26,26,26,False,unverified: separate modality axes
gRAmIaSlm80$_$0,True,40,40,31,False,unverified: separate modality axes
gU7McujYYPY$_$1,True,30,30,25,False,unverified: separate modality axes
gU7McujYYPY$_$3,True,22,22,22,False,unverified: separate modality axes
gU7McujYYPY$_$8,True,7,7,7,False,unverified: separate modality axes
gXDRWhJbfFU$_$1,True,47,47,47,False,unverified: separate modality axes
gXDRWhJbfFU$_$4,True,32,32,32,False,unverified: separate modality axes
gXDRWhJbfFU$_$9,True,15,15,15,False,unverified: separate modality axes
gXDRWhJbfFU$_$8,True,48,48,48,True,unverified: separate modality axes
gXuiIWRxrw4$_$19,True,18,18,18,False,unverified: separate modality axes
gXuiIWRxrw4$_$18,True,17,17,17,False,unverified: separate modality axes
gXuiIWRxrw4$_$0,True,11,11,0,False,unverified: separate modality axes
gXuiIWRxrw4$_$6,True,29,29,29,False,unverified: separate modality axes
gZDyk95Xob4$_$11,True,48,48,39,True,unverified: separate modality axes
gZDyk95Xob4$_$12,True,17,17,17,False,unverified: separate modality axes
gZDyk95Xob4$_$9,True,48,48,48,True,unverified: separate modality axes
gZF-YNQHqwI$_$13,True,7,7,0,False,unverified: separate modality axes
gZF-YNQHqwI$_$1,True,11,11,1,False,unverified: separate modality axes
gZF-YNQHqwI$_$9,True,6,6,3,False,unverified: separate modality axes
gcpsSao7kHM$_$10,True,18,18,18,False,unverified: separate modality axes
gcpsSao7kHM$_$1,True,22,22,22,False,unverified: separate modality axes
ge071m9bGeY$_$1,True,24,24,24,False,unverified: separate modality axes
ge071m9bGeY$_$0,True,17,17,0,False,unverified: separate modality axes
ge071m9bGeY$_$5,True,21,21,21,False,unverified: separate modality axes
ge071m9bGeY$_$4,True,17,17,0,False,unverified: separate modality axes
gjEYmdWrBLM$_$24,True,48,48,48,True,unverified: separate modality axes
gjEYmdWrBLM$_$26,True,25,25,25,False,unverified: separate modality axes
gjEYmdWrBLM$_$0,True,5,5,5,False,unverified: separate modality axes
gjEYmdWrBLM$_$3,True,48,48,48,True,unverified: separate modality axes
gjEYmdWrBLM$_$9,True,48,48,48,True,unverified: separate modality axes
gjEYmdWrBLM$_$18,True,25,25,25,False,unverified: separate modality axes
gjGL6YY6oMs$_$2,True,22,22,22,False,unverified: separate modality axes
gjSyl6evrWk$_$12,True,29,29,29,False,unverified: separate modality axes
gr9YU-UTJzQ$_$15,True,16,16,16,False,unverified: separate modality axes
grePRQ8zonA$_$2,True,31,31,31,False,unverified: separate modality axes
guRD0zQC6Q0$_$7,True,44,44,44,False,unverified: separate modality axes
gv43BPYYxKQ$_$2,True,24,24,24,False,unverified: separate modality axes
gvrfI9e5xHQ$_$9,True,48,48,48,True,unverified: separate modality axes
gzZ8NTeTzRs$_$1,True,21,21,21,False,unverified: separate modality axes
h4LrwMn94ss$_$9,True,15,15,15,False,unverified: separate modality axes
h7p5URoookk$_$27,True,9,9,9,False,unverified: separate modality axes
h7p5URoookk$_$2,True,19,19,19,False,unverified: separate modality axes
hASTLbFHrEs$_$0,True,10,10,10,False,unverified: separate modality axes
hASTLbFHrEs$_$7,True,30,30,30,False,unverified: separate modality axes
hCFV5VLgS0A$_$8,True,23,23,23,False,unverified: separate modality axes
hF6kFQPdBjY$_$13,True,17,17,17,False,unverified: separate modality axes
hF6kFQPdBjY$_$2,True,19,19,19,False,unverified: separate modality axes
hF6kFQPdBjY$_$9,True,20,20,20,False,unverified: separate modality axes
hGRRlXfH0BY$_$11,True,22,22,22,False,unverified: separate modality axes
hGRRlXfH0BY$_$1,True,48,48,48,True,unverified: separate modality axes
hGRRlXfH0BY$_$8,True,39,39,39,False,unverified: separate modality axes
hIQhkTjNaQc$_$11,True,46,46,46,False,unverified: separate modality axes
hOp6I4jGvu4$_$1,True,28,28,28,False,unverified: separate modality axes
hOp6I4jGvu4$_$4,True,28,28,28,False,unverified: separate modality axes
hSgKOKK3L8M$_$0,True,25,25,0,False,unverified: separate modality axes
hSgKOKK3L8M$_$5,True,14,14,0,False,unverified: separate modality axes
hawztAtYHCE$_$9,True,48,48,48,True,unverified: separate modality axes
he475nnmMi0$_$14,True,48,48,48,True,unverified: separate modality axes
