样本编号,预测极性,预测强度,预测最大概率,负向概率,中性概率,正向概率,真实极性,真实强度,分类是否错误,绝对误差,文本不可用比例,语音不可用比例,视觉不可用比例,文本
L-a4Sh6iAcw$_$9,Positive,1.101069450378418,0.8580736517906189,0.06472692638635635,0.07719949632883072,0.8580736517906189,Positive,0.6666666865348816,False,0.4344027638435364,0.0,0.0,0.0,"With that you can see my face, it helps your odds of getting more votes, you get a little statement of me or a summary of my beliefs and it helps out a lot."
LD3HYOwk1Bc$_$0,Positive,0.598882257938385,0.6458368301391602,0.05002766475081444,0.3041355609893799,0.6458368301391602,Neutral,0.0,True,0.598882257938385,0.0,0.0,0.0,"&gt;&gt; I suppose the question can it become a superpower, is what makes a superpower?"
LJGL2sGvSS0$_$2,Neutral,0.0,0.5140743851661682,0.049543458968400955,0.5140743851661682,0.43638214468955994,Positive,1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,My name is Therese Kuster and my major was public relations at UNI
LJGL2sGvSS0$_$10,Positive,1.0653523206710815,0.857720673084259,0.030069366097450256,0.11220993846654892,0.857720673084259,Positive,1.3333333730697632,False,0.26798105239868164,0.0,0.0,0.0,"It can be anything from paid search to organic search, social media and content production essentially anything that helps them improve the effectiveness up their online presence"
LJGL2sGvSS0$_$14,Positive,1.1743909120559692,0.8768069744110107,0.028630396351218224,0.0945625826716423,0.8768069744110107,Positive,1.6666666269302368,False,0.4922757148742676,0.0,0.0,0.0,The student business incubator was absolutely crucial in launching our business
LJGL2sGvSS0$_$19,Negative,-0.12118896842002869,0.4568208158016205,0.4568208158016205,0.332473486661911,0.2107056975364685,Positive,1.0,True,1.121188998222351,0.0,0.0,0.0,When Target Click first started I'd never considered myself an entrepreneur or in fact I considered myself risk adverse which is not typically a characteristic you see entrepreneurs
LcfubBagG6Q$_$1,Positive,1.0219405889511108,0.8203631043434143,0.0376172810792923,0.14201956987380981,0.8203631043434143,Positive,1.3333333730697632,False,0.31139278411865234,0.0,0.0,0.6111111111111112,"I've already put on the outfit that I'm ready to go in, OK"
LcfubBagG6Q$_$3,Neutral,0.0,0.6598292589187622,0.08765319734811783,0.6598292589187622,0.25251758098602295,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.4736842105263158,The New York Times actually posted a short doc about the rad fashions happening across the bridge
LyOq9mOEPuk$_$8,Negative,-0.969080924987793,0.8573143482208252,0.8573143482208252,0.08766943961381912,0.055016253143548965,Negative,-0.6666666865348816,False,0.3024142384529114,0.0,0.0,0.0,Because what happens then is it starts to sound a bit wrote.
MHVrwCEWLPI$_$4,Positive,1.0305122137069702,0.8812373280525208,0.027723362669348717,0.09103929996490479,0.8812373280525208,Positive,1.0,False,0.030512213706970215,0.0,0.0,0.0,"So, for more than three decades we've been able to keep that alliance together"
MHVrwCEWLPI$_$6,Positive,0.5736824870109558,0.5617099404335022,0.059427302330732346,0.37886276841163635,0.5617099404335022,Positive,0.3333333432674408,False,0.24034914374351501,0.0,0.0,0.0,The Alliance has 16 sitting members of the U
MHyW857u_X8$_$18,Positive,0.3828796148300171,0.5068773627281189,0.3629148006439209,0.1302078515291214,0.5068773627281189,Negative,-0.3333333432674408,True,0.7162129878997803,0.0,0.0,0.0,"You can't constantly teach and speak about something, without it having a dramatic effect on how you live your life, how you do your business and etc, because you can't continuously teach something and live a completely different way, or do it a completely different way without being consider a fraud or a fake."
MZUr1DfYNNw$_$1,Neutral,0.0,0.47882339358329773,0.07756545394659042,0.47882339358329773,0.44361117482185364,Positive,1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,"The move was made to grow its financial restructuring, turnaround management and bankruptcy reorganization capabilities."
NIpuKcoJhGM$_$0,Negative,-0.5858525633811951,0.7336100935935974,0.7336100935935974,0.07731305807828903,0.18907682597637177,Positive,2.0,True,2.58585262298584,0.0,0.0,0.0,Increasing women's entrepreneurship is just plain good economics.
NVLPURuAVLU$_$2,Neutral,0.0,0.49655452370643616,0.31830453872680664,0.49655452370643616,0.185140922665596,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,Certain things you're going to want to do is avoid salts and high sodium products as salt helps retain fluids and it won't let you get away from them as quickly.
NaWmaHwjElo$_$5,Neutral,0.0,0.49686381220817566,0.29518958926200867,0.49686381220817566,0.20794667303562164,Neutral,0.0,False,0.0,0.0,0.0,0.0,"If it is the time in the nation where interest rates are low, you're going to be able to find lower interest rates."
NiAjz4ciA60$_$1,Positive,1.1041826009750366,0.8774435520172119,0.027644062414765358,0.09491235017776489,0.8774435520172119,Positive,1.0,False,0.10418260097503662,0.0,0.0,0.12121212121212122,I'm here to announce the winner of Round 1 of the #HartHouseWinterBlast sweepstakes which we've been doing throughout the week.
NocexkPXja8$_$13,Negative,-0.9347479939460754,0.8086712956428528,0.8086712956428528,0.11549913883209229,0.07582960277795792,Negative,-1.0,False,0.06525200605392456,0.0,0.0,0.0,"And if you don't follow those prescribed rules, you are quote non-compliant."
NocexkPXja8$_$4,Negative,-1.3453782796859741,0.907736599445343,0.907736599445343,0.04540880396962166,0.04685458913445473,Negative,-2.3333332538604736,False,0.9879549741744995,0.0,0.0,0.0,I was devastated and so when I put into an institution and I went into this segregated high school I was very angry because I couldn't be with my peers at the local high school.
O-b3DQg0QmA$_$1,Positive,0.6618419885635376,0.5977141261100769,0.044904064387083054,0.3573817312717438,0.5977141261100769,Neutral,0.0,True,0.6618419885635376,0.0,0.0,0.0,I'm gonna do several videos on back to school
OFia3dWgaoI$_$0,Neutral,0.0,0.5042780041694641,0.28989139199256897,0.5042780041694641,0.20583052933216095,Negative,-1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,"JON TESTER: Look, I don't think it's going the move the ball"
OFia3dWgaoI$_$6,Negative,-0.5398532748222351,0.6965370178222656,0.6965370178222656,0.13807456195354462,0.16538845002651215,Negative,-0.6666666865348816,False,0.12681341171264648,0.0,0.0,0.0,And I don't think you get the moderates either
OKJPFisBoPY$_$0,Positive,0.9300894141197205,0.8010644912719727,0.03915311023592949,0.15978233516216278,0.8010644912719727,Positive,0.3333333432674408,False,0.596756100654602,0.0,0.0,0.0,"Hi, I'm Carmen Lynne with Expert Village and we've been talking about handwriting analysis and I hope you have realized how fascinating this whole subject is."
OORklkFql3k$_$10,Negative,-0.6492919921875,0.7484534382820129,0.7484534382820129,0.1532612442970276,0.09828529506921768,Negative,-0.3333333432674408,False,0.3159586489200592,0.0,0.0,0.0,"Iran's Supreme Leader, the Ayatollah Khamenei, said on March 21 that the deal does not limit Iran's aggression in any way."
OORklkFql3k$_$4,Negative,-0.009999999776482582,0.4005701541900635,0.4005701541900635,0.2180042862892151,0.38142552971839905,Negative,-2.0,False,1.9900000095367432,0.0,0.0,0.0,"In the coming decade, the deal will reward Iran, the terrorist regime in Tehran, with hundreds of billions of dollars."
OWWHjP3pX9o$_$0,Neutral,0.0,0.3794972896575928,0.2849278748035431,0.3794972896575928,0.33557483553886414,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,monsters have a perpetual effect all the time
OWWHjP3pX9o$_$4,Positive,0.3324906527996063,0.4506157338619232,0.16066958010196686,0.38871467113494873,0.4506157338619232,Positive,0.6666666865348816,False,0.33417603373527527,0.0,0.0,0.0,So these monsters are now the monsters you start out with roaming the halls of Wizard School
OXsTIPdytiw$_$0,Neutral,0.0,0.5249904990196228,0.0545181930065155,0.5249904990196228,0.4204913079738617,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,A useful non-digital source of information is witnesses-- finding people who have seen something going on.
OXsTIPdytiw$_$7,Positive,0.7760456204414368,0.7356181144714355,0.030850932002067566,0.2335309535264969,0.7356181144714355,Positive,0.6666666865348816,False,0.10937893390655518,0.0,0.0,0.19999999999999996,"So you want to get something that's very top of mind, very fresh in their memory."
Oa2xVjzAMFc$_$9,Neutral,0.0,0.6074386239051819,0.1852429062128067,0.6074386239051819,0.20731842517852783,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,Sole Proprietorship who write off in Schedule-C's often get audited and certainly at a much higher rate than an S-Corp.
OctOcfI4KSs$_$3,Neutral,0.0,0.3853195011615753,0.3543384373188019,0.3853195011615753,0.2603420913219452,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"If you cover your face completely, will the oath taker be able to reveal themselves to the authorities, now that is obviously a concern."
OctOcfI4KSs$_$7,Neutral,0.0,0.5890982747077942,0.18121974170207977,0.5890982747077942,0.22968196868896484,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"If the oath taker who is wearing a religious garb, for example an hijab, can properly identify themselves, then they should have the right to do."
P0UHzR4CmYg$_$1,Neutral,0.0,0.5331467986106873,0.0678219422698021,0.5331467986106873,0.39903128147125244,Positive,1.0,True,1.0,0.0,0.0,0.0,"Processes can be automated, but one-on-one conversations meant to relationship-build cannot"
P0UHzR4CmYg$_$3,Positive,1.0462671518325806,0.8632276654243469,0.03202226758003235,0.10475001484155655,0.8632276654243469,Positive,0.6666666865348816,False,0.379600465297699,0.0,0.0,0.0,"It's the blending of the two that's an art form, and it's always evolving"
P0UHzR4CmYg$_$4,Positive,1.1199878454208374,0.880318820476532,0.031058594584465027,0.08862268924713135,0.880318820476532,Positive,1.0,False,0.1199878454208374,0.0,0.0,0.0,"See, when you can automate in the right places, the human touch points within any campaign, product release, or general sharing system, you've hit the jackpot"
P0UHzR4CmYg$_$8,Neutral,0.0,0.42887911200523376,0.32534733414649963,0.42887911200523376,0.2457735389471054,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"The more complex we get with our automation systems, the harder we have to work at humanizing what we do"
P0UHzR4CmYg$_$11,Negative,-0.3560676574707031,0.5912593007087708,0.5912593007087708,0.24470598995685577,0.1640346795320511,Negative,-1.0,False,0.6439323425292969,0.0,0.0,0.0,"Currently, there is no automated system that prevents humans from making mistakes or social errors online"
PcqKFt1p3UQ$_$10,Neutral,0.0,0.5336692333221436,0.17728108167648315,0.5336692333221436,0.2890496253967285,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"So I'm living witness that Nixon came into office uh, thinking about uh, reestablishing relations with China."
PzI6yY9Y2xQ$_$0,Positive,1.1985031366348267,0.8828563690185547,0.048674583435058594,0.06846905499696732,0.8828563690185547,Positive,1.6666666269302368,False,0.46816349029541016,0.0,0.0,0.0,"SECRETARY CLINTON: I’m sorry I couldn’t be there in person, but I am delighted to send best wishes to all of you as you come together to find ways to elevate the status of women."
PzI6yY9Y2xQ$_$2,Positive,0.7522000670433044,0.7202702164649963,0.06928985565900803,0.21043992042541504,0.7202702164649963,Positive,1.3333333730697632,False,0.5811333060264587,0.0,0.0,0.0,Closing the gender gap is a powerful prescription for economic growth.
QBc7X5jj8oA$_$4,Neutral,0.0,0.3940816819667816,0.2136932611465454,0.3940816819667816,0.392225056886673,Positive,1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,"Oh well, no one is crying and he has plenty more low-priced options to exercise and sell at the full deal price."
QCR7uyowjhM$_$10,Neutral,0.0,0.5331793427467346,0.11367776989936829,0.5331793427467346,0.3531428873538971,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"You know, that just amplified on that"
QCR7uyowjhM$_$8,Negative,-0.45062851905822754,0.6156036257743835,0.6156036257743835,0.25006237626075745,0.13433398306369781,Neutral,0.0,True,0.45062851905822754,0.0,0.0,0.0,But that wasn't the case
QIonRUsCqBs$_$1,Positive,1.1127358675003052,0.853029727935791,0.03693995997309685,0.1100303903222084,0.853029727935791,Positive,1.3333333730697632,False,0.220597505569458,0.0,0.0,0.0,Listen May is just around the corner and that means we're gonna happen schedule changes that you're gonna like coming out for the network I encourage you to go to GEB America dot com click on the schedule link
Qfa1fY_07bQ$_$5,Positive,0.6314504742622375,0.6200916767120361,0.059709083288908005,0.32019922137260437,0.6200916767120361,Positive,1.3333333730697632,False,0.7018828988075256,0.0,0.0,0.0,Navy's five goals for reducing  the branch's energy and environmental footprint.
R9xTBw3MCWI$_$5,Positive,1.2927899360656738,0.898123562335968,0.038794565945863724,0.06308187544345856,0.898123562335968,Positive,0.3333333432674408,False,0.9594565629959106,0.0,0.0,0.0,Maybe and those of you have children I want you to think about how hard you strive to be the best parent you can be
ROC2YI3tDsk$_$13,Positive,1.078757643699646,0.8747608661651611,0.02399550937116146,0.10124362260103226,0.8747608661651611,Positive,0.3333333432674408,False,0.7454242706298828,0.0,0.0,0.0,"So get a summer job at a local producer or farm, go to college and get your qualifications, be it relevant to the marketing side or retail, there are all sorts of degrees appropriate to the industry, and again work in a supermarket."
ROC2YI3tDsk$_$3,Positive,0.49628791213035583,0.554309606552124,0.08527489751577377,0.3604154884815216,0.554309606552124,Positive,1.0,False,0.5037120580673218,0.0,0.0,0.0,"The best part of the job, I would say, would be when you’re giving a big new contract or a new listing to, in particular, a small supplier because that’s where it means jobs."
RVC8l5hf2Eg$_$13,Neutral,0.0,0.49125435948371887,0.2801886796951294,0.49125435948371887,0.22855700552463531,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"-Five retailers failed Greenpeace’s ranking this year – including Giant Eagle, Publix, Supervalue, Winn-Dixie and Meijer."
RVC8l5hf2Eg$_$8,Negative,-0.24914972484111786,0.4382026195526123,0.4382026195526123,0.41489171981811523,0.14690570533275604,Negative,-0.3333333432674408,False,0.08418361842632294,0.0,0.0,0.0,"-However, 72 percent of customers do not feel that they have adequate information when if comes to the origin of seafood that they buy."
Rb1uzHNcYcA$_$4,Positive,1.2996326684951782,0.8810719847679138,0.04957957938313484,0.06934840232133865,0.8810719847679138,Positive,1.6666666269302368,False,0.3670339584350586,0.0,0.0,0.0,"If you can relate to any of these, give this video a thumbs up"
RvmTZVNAAuQ$_$2,Positive,0.8331937193870544,0.7909649014472961,0.05373390391469002,0.15530116856098175,0.7909649014472961,Neutral,0.0,True,0.8331937193870544,0.0,0.0,0.0,In the coming months what we will see is a self serve option for any budget much like Facebook has.
SKTyBOhDX6U$_$11,Positive,0.9784682393074036,0.778480052947998,0.0473359040915966,0.17418412864208221,0.778480052947998,Positive,1.6666666269302368,False,0.6881983876228333,0.0,0.0,0.0,"Through this, my mother was able to rise above her poverty, become a registered nurse, and come to the United States"
SKTyBOhDX6U$_$12,Neutral,0.0,0.415866881608963,0.34538647532463074,0.415866881608963,0.23874664306640625,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,My mother moving to the US turned out to be critical for me
SKTyBOhDX6U$_$9,Positive,1.014499545097351,0.8308549523353577,0.04299567639827728,0.12614934146404266,0.8308549523353577,Positive,1.0,False,0.014499545097351074,0.0,0.0,0.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives"
SYQ_zv8dWng$_$0,Neutral,0.0,0.5920703411102295,0.05653439089655876,0.5920703411102295,0.35139527916908264,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"- Hi, it's Tim Allwood from Compass Property, here today to talk to you about Equity"
SYQ_zv8dWng$_$5,Negative,-0.2713675796985626,0.5856142640113831,0.5856142640113831,0.22459776699543,0.18978793919086456,Positive,0.6666666865348816,True,0.9380342960357666,0.0,0.0,0.13157894736842102,"So what we propose you do is what most clever Australians do, is grab some of that equity, keep it secure, don't take all of it, just a good amount of it"
SYQ_zv8dWng$_$6,Neutral,0.0,0.6699602007865906,0.09891531616449356,0.6699602007865906,0.23112452030181885,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"So we use that to purchase the income-producing asset, an investment property"
SYQ_zv8dWng$_$9,Neutral,0.0,0.5349454283714294,0.12594759464263916,0.5349454283714294,0.339106947183609,Neutral,0.0,False,0.0,0.0,0.0,0.0,"And I'll also talk in my next video about whether you should be looking at cash flow neutral, cash flow positive, cash flow negative, and in fact, what that really does mean"
SZ7HK5ns6mE$_$11,Positive,0.516925573348999,0.5824549794197083,0.10742046684026718,0.31012454628944397,0.5824549794197083,Positive,1.6666666269302368,False,1.1497410535812378,0.0,0.0,0.0,It's needed to help answer the aspirations for opportunity and dignity that are at the root of this Arab Spring.
Sq6DIhFxPqQ$_$4,Neutral,0.0,0.5511788725852966,0.26425495743751526,0.5511788725852966,0.1845662146806717,Neutral,0.0,False,0.0,0.0,0.0,0.0,It's also in large part about the commercial end of it
SwT0gh0V8fI$_$10,Negative,-0.5691457390785217,0.7103555202484131,0.7103555202484131,0.12484536319971085,0.16479910910129547,Neutral,0.0,True,0.5691457390785217,0.0,0.0,0.0,A lot of the sorta hallmarks of your average mystery novel are not really in this one.
SwT0gh0V8fI$_$19,Positive,0.5889280438423157,0.6012844443321228,0.19835078716278076,0.20036476850509644,0.6012844443321228,Positive,0.6666666865348816,False,0.07773864269256592,0.0,0.0,0.0,"He has so much personality that really comes through, even though I would argue that most the other characters feel somewhat one-dimensional."
SwT0gh0V8fI$_$5,Neutral,0.0,0.48422765731811523,0.3747442960739136,0.48422765731811523,0.14102806150913239,Neutral,0.0,False,0.0,0.0,0.0,0.0,"The body is unmarked by violence, but on the wall a mysterious word has been written in blood."
TXiOSZdaLJ8$_$2,Positive,1.2397958040237427,0.8895172476768494,0.04752190783619881,0.06296086311340332,0.8895172476768494,Positive,0.6666666865348816,False,0.5731291174888611,0.0,0.0,0.0,"Both countries reaffirmed their commitment to strengthening the U.S.-Philippines alliance in terms of ensuring both countries – our mutual defense and security as well as jointly contributing to regional peace, stability, and economic prosperity."
TcTGCIh6e5s$_$4,Neutral,0.0,0.6762214303016663,0.1113511398434639,0.6762214303016663,0.21242742240428925,Neutral,0.0,False,0.0,0.0,0.0,0.0,How do they talk to each other
TxRtSItpGMo$_$4,Positive,0.989730179309845,0.8453748822212219,0.03069779835641384,0.1239272728562355,0.8453748822212219,Positive,2.0,False,1.0102698802947998,0.0,0.0,0.0,I especially appreciate the fact that faculty know their students personally.
U-KihZeIfKI$_$20,Positive,1.0817312002182007,0.8689846396446228,0.029918327927589417,0.10109706968069077,0.8689846396446228,Positive,1.3333333730697632,False,0.2516021728515625,0.0,0.0,0.0,"I especially appreciate that NFIB is a bottoms-up organization where the members vote on issues and endorsements that matter to them, not directed by Washington"
U-KihZeIfKI$_$1,Positive,0.28630635142326355,0.4728386104106903,0.23126626014709473,0.29589512944221497,0.4728386104106903,Positive,0.6666666865348816,False,0.38036033511161804,0.0,0.0,0.0,I spoke on Monday to pay tribute to the 15th anniversary of the attacks of September 11th
U-KihZeIfKI$_$6,Negative,-0.8058403134346008,0.8030500411987305,0.8030500411987305,0.11531359702348709,0.08163643628358841,Negative,-1.0,False,0.19415968656539917,0.0,0.0,0.0,Sadly this Administration's reactions to the public health crisis are too little too late
U-KihZeIfKI$_$15,Negative,-0.10487019270658493,0.49295976758003235,0.49295976758003235,0.279453307390213,0.22758688032627106,Positive,0.6666666865348816,True,0.7715368866920471,0.0,0.0,0.0,"This week I sent a letter to the Acting Undersecretary for Terrorism and Financial Intelligence, demanding answers on what steps his office took to ensure that the payment will not be used to support terrorist activities to kill Americans"
U-KihZeIfKI$_$16,Positive,0.9892794489860535,0.8451506495475769,0.0251301359385252,0.12971925735473633,0.8451506495475769,Positive,1.0,False,0.010720551013946533,0.0,0.0,0.0,I look forward to continuing to advocate for this legislation when it comes before the full House led by Chairman Ed Royce
UiurP5k-f1A$_$4,Positive,1.034301519393921,0.8429684638977051,0.029111897572875023,0.12791968882083893,0.8429684638977051,Positive,1.0,False,0.0343015193939209,0.0,0.0,0.0,Accenture also provided project management to enable the Ballet to upgrade its technology capabilities without needing a full-time IT organization in-house.
UjqA6KVW2m8$_$0,Negative,-0.827282190322876,0.7663338780403137,0.7663338780403137,0.14944176375865936,0.08422434329986572,Negative,-0.3333333432674408,False,0.4939488470554352,0.0,0.0,0.0,- Something weird happened to me
UjqA6KVW2m8$_$3,Neutral,0.0,0.5892941951751709,0.135245218873024,0.5892941951751709,0.2754606008529663,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,1.0,- I forgot I'm working out
UjqA6KVW2m8$_$2,Negative,-0.9880732893943787,0.6994165778160095,0.6994165778160095,0.20112405717372894,0.09945940971374512,Negative,-1.3333333730697632,False,0.3452600836753845,0.0,0.0,0.0,Who the hell am I
UjqA6KVW2m8$_$4,Positive,1.0139628648757935,0.858551025390625,0.02904698997735977,0.11240202188491821,0.858551025390625,Positive,1.0,False,0.013962864875793457,0.0,0.0,0.050000000000000044,"I was more focusing on my dream, my goals, my fears, and how to achieve all this"
UweZVaFqruU$_$1,Neutral,0.0,0.6501274704933167,0.07167056947946548,0.6501274704933167,0.2782019078731537,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"This is Tom Floyd, Vice President of Real Estate at Member One Federal Credit Union bringing you another Member One Money Minute"
UweZVaFqruU$_$5,Neutral,0.0,0.5757284760475159,0.18765191733837128,0.5757284760475159,0.23661966621875763,Neutral,0.0,False,0.0,0.0,0.0,0.0,"The score is a reflection of how well you pay your bills, what type of credit you use, how many inquiries you have, what are the balances of your credit cards to your maximum limit"
V27mmEkN80g$_$0,Positive,0.5554901361465454,0.5932443141937256,0.0636148527264595,0.3431408703327179,0.5932443141937256,Neutral,0.0,True,0.5554901361465454,0.0,0.0,0.0,more rock like structures than the ones that you used to get and add that to the mix
VDkBM0ZG4q8$_$4,Neutral,0.0,0.5830339193344116,0.25582218170166016,0.5830339193344116,0.16114383935928345,Neutral,0.0,False,0.0,0.0,0.0,0.0,"-All manufacturers of engines, CHP plants, and trucks must make their"
VDkBM0ZG4q8$_$7,Positive,1.0680330991744995,0.8670662045478821,0.02780984342098236,0.10512396693229675,0.8670662045478821,Positive,0.3333333432674408,False,0.7346997261047363,0.0,0.0,1.0,-Our system has been proven to work and is being used by a major
VLQgw-88v4Q$_$2,Positive,0.9612279534339905,0.8172698616981506,0.02600022591650486,0.15672990679740906,0.8172698616981506,Positive,1.0,False,0.03877204656600952,0.0,0.0,0.0,"Nicholas, the most trusted source for lowest-interest, highest-loan-to-value stock secured loan programs for personal, business, and real estate applications"
VLQgw-88v4Q$_$6,Positive,0.9237666726112366,0.7979817390441895,0.02832203544676304,0.17369627952575684,0.7979817390441895,Positive,1.6666666269302368,False,0.7428999543190002,0.0,0.0,0.0,"Every LeverageLine credit line is managed at the institutional level by a fully licensed, top-rated FINRA-member executive advisor"
VLQgw-88v4Q$_$8,Positive,1.0254696607589722,0.8389809131622314,0.0335875004529953,0.12743161618709564,0.8389809131622314,Positive,1.3333333730697632,False,0.307863712310791,0.0,0.0,0.7073170731707317,"Whether you are about to invest in real estate, buy a franchise, pay off taxes, or pay off a college education, LeverageLine’s wholesale interest rates are usually even better than the best mortgage rates"
VXy21GwGs8o$_$0,Positive,0.8209527134895325,0.7788646817207336,0.04826369881629944,0.1728716343641281,0.7788646817207336,Neutral,0.0,True,0.8209527134895325,0.0,0.0,0.0,Letter came through the mail to try Beltone  I decided that I would try and compare it  with my other hearing aid.
Vdf1McvE9ao$_$9,Negative,-0.41364559531211853,0.534332275390625,0.534332275390625,0.3511696755886078,0.11449804157018661,Neutral,0.0,True,0.41364559531211853,0.0,0.0,0.0,No official report or comment from MCS has confirmed it was released.
Vlas-mPydcg$_$17,Negative,-0.3180049955844879,0.5852013230323792,0.5852013230323792,0.21470360457897186,0.20009510219097137,Positive,0.6666666865348816,True,0.9846717119216919,0.0,0.0,0.0,"So if there's anything inside your own house that is difficult  to move, then I would highly recommend putting these on the  bottom of that furniture, or that bin, or that basket."
Vlas-mPydcg$_$3,Positive,0.9252238273620605,0.8162164688110352,0.03008311055600643,0.15370042622089386,0.8162164688110352,Positive,1.0,False,0.07477617263793945,0.0,0.0,0.0,And one of those products are these self-adhesive instant wheels.
VsXGwSZazwA$_$4,Neutral,0.0,0.6050209999084473,0.1958644837141037,0.6050209999084473,0.19911454617977142,Neutral,0.0,False,0.0,0.0,0.0,0.0,One thing that might happen is that we allow a witness simply to recall everything they can without interrupting them.
VsXGwSZazwA$_$6,Neutral,0.0,0.6444132924079895,0.06539664417505264,0.6444132924079895,0.2901900112628937,Positive,1.6666666269302368,True,1.6666666269302368,0.0,0.0,0.0,By doing that the witness can remember more accurate information.
VwGPIUNayKM$_$1,Neutral,0.0,0.5136138796806335,0.05268089100718498,0.5136138796806335,0.43370532989501953,Neutral,0.0,False,0.0,0.0,0.0,0.0,"to work out a method whereby glass could become part of this process, if you like"
VwGPIUNayKM$_$5,Neutral,0.0,0.38874295353889465,0.27858078479766846,0.38874295353889465,0.3326762616634369,Negative,-1.0,True,1.0,0.0,0.0,0.0,which are not very efficient windows and we identified that by replacing the old
VwGPIUNayKM$_$8,Positive,0.8945951461791992,0.8400391936302185,0.029251009225845337,0.13070984184741974,0.8400391936302185,Positive,1.0,False,0.10540485382080078,0.0,0.0,0.9090909090909091,Glass technology has advanced so much in the last 10 years
W1CWpktWtTs$_$5,Positive,1.2586568593978882,0.8735716938972473,0.04487939551472664,0.08154895156621933,0.8735716938972473,Positive,1.0,False,0.2586568593978882,0.0,0.0,0.0625,and one of the things that you can give when you have nothing else is appreciation
W1CWpktWtTs$_$9,Positive,0.47895631194114685,0.545268714427948,0.30531054735183716,0.14942072331905365,0.545268714427948,Positive,0.6666666865348816,False,0.18771037459373474,0.0,0.0,0.0,"Always look for those opportunities, but be okay that you can't do them yet"
WfNiQBXmPw8$_$3,Negative,-0.07382755726575851,0.41434240341186523,0.41434240341186523,0.36463046073913574,0.22102713584899902,Negative,-0.3333333432674408,False,0.2595057785511017,0.0,0.0,0.0,So much for your mom telling you that bullies are just insecure
WfNiQBXmPw8$_$5,Neutral,0.0,0.44701361656188965,0.3409847319126129,0.44701361656188965,0.21200163662433624,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,We'll act viciously as long as we think we can get away with it
WgI8IbJtXHw$_$0,Positive,1.204662799835205,0.856037437915802,0.08113955706357956,0.06282296776771545,0.856037437915802,Neutral,0.0,True,1.204662799835205,0.0,0.0,0.0,SECRETARY KERRY: This is a very impressive display of Colombia's commitment to try to make a difference in this effort.
X2Hs89fZ2-c$_$4,Neutral,0.0,0.5027046799659729,0.04722139239311218,0.5027046799659729,0.4500739574432373,Positive,1.0,True,1.0,0.0,0.0,0.0,"This is where you create your data, edit data, view data, analyze your map, create maps, it is the workhorse of the ArcGIS program."
X6N7UEFJLNY$_$0,Positive,0.7166605591773987,0.723616361618042,0.04008270800113678,0.236300989985466,0.723616361618042,Positive,0.3333333432674408,False,0.3833272159099579,0.0,0.0,0.0,"Now that we've talked about whether your choosing battery powered or hardwired, you've got to determine how and when you're going to use this."
X6N7UEFJLNY$_$2,Positive,0.6532483696937561,0.6490206718444824,0.05048355460166931,0.30049577355384827,0.6490206718444824,Neutral,0.0,True,0.6532483696937561,0.0,0.0,0.0,You can set your GPS to turn on a Monday through a Friday and not work on the weekends.
X6N7UEFJLNY$_$4,Positive,1.2005244493484497,0.8917698860168457,0.02829069085419178,0.07993948459625244,0.8917698860168457,Positive,0.6666666865348816,False,0.5338577628135681,0.0,0.0,0.0,You can also set it so that it's on every minute of every day.
XDVit9ASVUg$_$2,Neutral,0.0,0.6244668960571289,0.16816206276416779,0.6244668960571289,0.2073710411787033,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,The thing about a conclusion is that it is simply a wrap up.
XKyumlBmix8$_$0,Neutral,0.0,0.5338332653045654,0.08528229594230652,0.5338332653045654,0.38088440895080566,Neutral,0.0,False,0.0,0.0,0.0,0.0,"But when they're injured the heal with scar tissue and now they don't glide as much, right, and they create this knot in there"
XKyumlBmix8$_$2,Neutral,0.0,0.47231602668762207,0.3725259602069855,0.47231602668762207,0.15515802800655365,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,1.0,So it's very easily irritated again
