样本编号,预测极性,预测强度,预测最大概率,负向概率,中性概率,正向概率,真实极性,真实强度,分类是否错误,绝对误差,文本不可用比例,语音不可用比例,视觉不可用比例,文本
Nrurc5sMUOE$_$5,Negative,-0.9159944653511047,0.7581899166107178,0.7581899166107178,0.14069931209087372,0.10111075639724731,Negative,-0.3333333432674408,False,0.5826611518859863,0.0,0.0,0.0,"If you're watching a play that is done in the style of Theater of the absurd this could be the point of the play; that dialogue is meaningless, but if you're not you're probably watching a bad play."
Nrurc5sMUOE$_$7,Neutral,0.0,0.5320941805839539,0.2933144271373749,0.5320941805839539,0.17459140717983246,Neutral,0.0,False,0.0,0.0,0.0,0.0,If a character is talking about themselves and nothing is really happening on stage.
Nrurc5sMUOE$_$8,Negative,-0.28012368083000183,0.4508972465991974,0.4508972465991974,0.3464677333831787,0.20263494551181793,Neutral,0.0,True,0.28012368083000183,0.0,0.0,0.0,"Next, dialogue written to seem like a dialect, so dialog that is written to seem like a southern drawl, as though the playwright did not know what the dialect really was."
NzvNW7vP-Co$_$5,Positive,1.0254522562026978,0.8607127070426941,0.03835614025592804,0.10093114525079727,0.8607127070426941,Positive,1.3333333730697632,False,0.30788111686706543,0.0,0.0,0.0,I'm definitely seeing early signs of recovery in terms of planning over the last three or four weeks and feel very confident that as we see the next six months to one year we'll see much more positive environments for doing business.
NzvNW7vP-Co$_$4,Negative,-0.41318264603614807,0.4789113998413086,0.4789113998413086,0.3866190016269684,0.13446958363056183,Neutral,0.0,True,0.41318264603614807,0.0,0.0,0.0,"But half the bridge only, the other half of the bridge is the US."
NzvNW7vP-Co$_$7,Positive,0.5962358117103577,0.6776830554008484,0.1979781538248062,0.12433874607086182,0.6776830554008484,Neutral,0.0,True,0.5962358117103577,0.0,0.0,0.0,I know their dollar is finding lower pressure at the moment same as-- situation so let's pray to pass in the world economy and I think we can look forward to better times.
OLP0nCKwU6k$_$6,Neutral,0.0,0.4685153067111969,0.3657803535461426,0.4685153067111969,0.16570435464382172,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"You have to make sure that you pay your insurance quarterly payments as they come due, because insurance company's are now reporting to the credit bureaus, and if you are late on your insurance premium it could effect your credit score."
OrYBtyO0aPI$_$1,Negative,-0.4763970375061035,0.5786665678024292,0.5786665678024292,0.30000144243240356,0.12133198976516724,Positive,0.6666666865348816,True,1.1430637836456299,0.0,0.0,0.7058823529411764,What's surprising is how Apple is undercutting the competition in 4K pricing
OrYBtyO0aPI$_$4,Positive,0.8653134703636169,0.7802646160125732,0.0427408367395401,0.17699448764324188,0.7802646160125732,Positive,1.0,False,0.13468652963638306,0.0,0.0,0.0,So there you have it guys
PboaYD5hlG8$_$10,Positive,0.6416118741035461,0.7061432003974915,0.038504708558321,0.25535210967063904,0.7061432003974915,Positive,1.0,False,0.35838812589645386,0.0,0.0,0.0,As those intelligent enough to use this open source information to build their own self driving car modification
PboaYD5hlG8$_$3,Positive,0.695087730884552,0.6958551406860352,0.076230488717556,0.2279144525527954,0.6958551406860352,Positive,1.3333333730697632,False,0.6382456421852112,0.0,0.0,0.0,ai saying quote “I believe in being as open as possible without killing the host organism
PboaYD5hlG8$_$2,Neutral,0.0,0.532242476940155,0.05496023967862129,0.532242476940155,0.41279730200767517,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,The data is 6 months behind where he is now with his startup company comma
PboaYD5hlG8$_$7,Neutral,0.0,0.5123226642608643,0.21366745233535767,0.5123226642608643,0.27400991320610046,Neutral,0.0,False,0.0,0.0,0.0,0.0,Most likely the people playing with this open source information are going to start using it in a safe closed course then build up to regular driving but will allow for immediate manual override
PboaYD5hlG8$_$9,Neutral,0.0,0.42461061477661133,0.20730678737163544,0.42461061477661133,0.36808261275291443,Neutral,0.0,False,0.0,0.0,0.0,0.0,Autonomous driving still requires a driver’s full attention so they can override control of the car in the case of making a mistake like not seeing a tractor trailer
PboaYD5hlG8$_$8,Negative,-0.19225449860095978,0.5900465846061707,0.5900465846061707,0.14855027198791504,0.2614032030105591,Negative,-1.3333333730697632,False,1.1410788297653198,0.0,0.0,0.0,"As far as the man who died from a fault in Tesla’s most recent autonomous driving iteration, it’s sad and it weighs heavy on Tesla’s conscious"
Pt-D0LUHDSc$_$2,Positive,0.6873763203620911,0.6259377002716064,0.03799981251358986,0.3360624313354492,0.6259377002716064,Positive,0.3333333432674408,False,0.35404297709465027,0.0,0.0,0.52,"This film is about two outlaws and a bounty hunter and their journey in finding a treasure, and the hilarious moments that occur throughout"
PwapK9d8IGk$_$4,Neutral,0.0,0.44011223316192627,0.28622421622276306,0.44011223316192627,0.27366355061531067,Neutral,0.0,False,0.0,0.0,0.0,0.0,"For example, if you take a hundred thousand dollars based on your age, you want to receive an income stream for ten years, twenty years, or for your entire life, that's what the insurance company will do."
PyQrAYl1bFs$_$0,Positive,0.8607059121131897,0.748978853225708,0.03481583669781685,0.21620528399944305,0.748978853225708,Positive,1.0,False,0.1392940878868103,0.0,0.0,0.0,The name my project is Triangle Dance Marathon.
PyQrAYl1bFs$_$3,Positive,1.245072603225708,0.8857822418212891,0.048940401524305344,0.06527727842330933,0.8857822418212891,Positive,2.0,False,0.754927396774292,0.0,0.0,0.0,"All and all we raise a $145,000 for the hospitals."
PyQrAYl1bFs$_$4,Positive,0.8126963973045349,0.7204143404960632,0.10591576248407364,0.1736699342727661,0.7204143404960632,Positive,0.1666666716337204,False,0.6460297107696533,0.0,0.0,0.0,"It's last year it was 6 hours of dancing, basketball, eating, photo booths."
Q4WzApjaCNI$_$0,Positive,0.5155506134033203,0.6130209565162659,0.08565416187047958,0.30132484436035156,0.6130209565162659,Positive,0.6666666865348816,False,0.15111607313156128,0.0,0.0,1.0,So Wagner talked him into building a special theater just for these productions
Q7S0tX4FUNA$_$4,Neutral,0.0,0.5752553939819336,0.12881842255592346,0.5752553939819336,0.29592621326446533,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,Studies from the University of California Santa Barbara found inducing anger in participants helped them be more analytical
Q7S0tX4FUNA$_$7,Neutral,0.0,0.5744504332542419,0.14716492593288422,0.5744504332542419,0.27838465571403503,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,1.0,This is the problem we have when studying our emotions
Q7S0tX4FUNA$_$8,Negative,-0.26529404520988464,0.48920705914497375,0.48920705914497375,0.3463066816329956,0.16448622941970825,Negative,-0.6666666865348816,False,0.40137264132499695,0.0,0.0,0.0,They're so fleeting and deep-seated they're difficult to measure
Qa6Yz62V-Yc$_$0,Neutral,0.0,0.48764339089393616,0.25528624653816223,0.48764339089393616,0.2570703327655792,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,The President will soon propose that Congress enact baseline privacy legislation that will guard against companies collecting and keeping data that they don't need for their business models.
QjcQx8_PQfw$_$10,Positive,1.0695128440856934,0.8588447570800781,0.03377936780452728,0.10737589001655579,0.8588447570800781,Positive,1.0,False,0.06951284408569336,0.0,0.0,0.0,"I'm Cherie Ashwood, I'm a guidance counselor, and I hope this works out for you."
QjcQx8_PQfw$_$7,Neutral,0.0,0.5013992190361023,0.2353532910346985,0.5013992190361023,0.26324746012687683,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"They give you a dollar amount, for example, two thousand dollars, you cannot send them two thousand dollars."
QpchvHpGFc8$_$3,Neutral,0.0,0.4488264322280884,0.23473288118839264,0.4488264322280884,0.316440612077713,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"They made it very easy for gentlemen to approach the prostitutes on the street, without being hauled away by the police."
RArhIHk4Qs4$_$13,Neutral,0.0,0.4794427454471588,0.23220527172088623,0.4794427454471588,0.2883519232273102,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"Yet, there's nothing wrong with searching for that information"
RArhIHk4Qs4$_$17,Negative,-0.979893147945404,0.7793272137641907,0.7793272137641907,0.13064005970954895,0.09003268927335739,Neutral,0.0,True,0.979893147945404,0.0,0.0,0.0,There is nothing wrong with that
RArhIHk4Qs4$_$16,Negative,-0.5348800420761108,0.5917639136314392,0.5917639136314392,0.2964893579483032,0.11174676567316055,Positive,0.3333333432674408,True,0.868213415145874,0.0,0.0,0.0,"In and of itself, searching this information, and looking at information that is not indexed is not illegal"
RArhIHk4Qs4$_$19,Neutral,0.0,0.6544539332389832,0.16643138229846954,0.6544539332389832,0.17911465466022491,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,So the answer depends on what the actual behavior is
RArhIHk4Qs4$_$1,Positive,0.4202338755130768,0.5582752823829651,0.04427023604512215,0.39745450019836426,0.5582752823829651,Neutral,0.0,True,0.4202338755130768,0.0,0.0,0.0,"Today I am going to be answering the question, ""Is it legal to surf the deep web?"" To answer that questions let's first get an understand what deep web is"
RArhIHk4Qs4$_$2,Positive,0.199668288230896,0.40454450249671936,0.27134978771209717,0.32410570979118347,0.40454450249671936,Positive,0.3333333432674408,False,0.1336650550365448,0.0,0.0,0.0,"Because, when you get on Google on run a research and you're looking for information you're actually surfing the shallow web, if you will"
RArhIHk4Qs4$_$7,Positive,0.40193381905555725,0.5365667939186096,0.07287430763244629,0.3905588686466217,0.5365667939186096,Positive,0.3333333432674408,False,0.06860047578811646,0.0,0.0,0.0,"In fact, the vast majority of information online is in the deep web"
RArhIHk4Qs4$_$6,Negative,-0.27296027541160583,0.4649454653263092,0.4649454653263092,0.38107383251190186,0.15398065745830536,Positive,0.3333333432674408,True,0.6062936186790466,0.0,0.0,0.0,It's all that information that people put online that doesn't run through Google or that Google or other search engines cannot see
RArhIHk4Qs4$_$8,Negative,-0.6109322309494019,0.7136745452880859,0.7136745452880859,0.10972324758768082,0.17660222947597504,Neutral,0.0,True,0.6109322309494019,0.0,0.0,0.0,And a lot of it is pretty benign
RArhIHk4Qs4$_$21,Positive,0.9305091500282288,0.8161763548851013,0.035859767347574234,0.14796388149261475,0.8161763548851013,Neutral,0.0,True,0.9305091500282288,0.0,0.0,0.4285714285714286,"Lawyers Plus, We Earn Your Trust"
ROcTx5VEn7o$_$11,Neutral,0.0,0.5438675880432129,0.09106209129095078,0.5438675880432129,0.3650703430175781,Neutral,0.0,False,0.0,0.0,0.0,0.0,"So from contribution margin we subtract fixed costs and that equals our operating income this is the same operating income, that we have when we use the Multi-Step format."
ROcTx5VEn7o$_$1,Neutral,0.0,0.640342652797699,0.0985228642821312,0.640342652797699,0.261134535074234,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,There are two approved ways of reporting income to external users.
ROcTx5VEn7o$_$5,Neutral,0.0,0.5442674160003662,0.2223447561264038,0.5442674160003662,0.23338787257671356,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"This format is not acceptable for external reporting, but it is used almost exclusively for internal reporting and decision-making purposes."
ROcTx5VEn7o$_$9,Neutral,0.0,0.6311426162719727,0.15632584691047668,0.6311426162719727,0.21253155171871185,Neutral,0.0,False,0.0,0.0,0.0,0.0,Thus contribution margin is the incremental profit earned on each unit sold.
RrGpzInAwCg$_$0,Positive,0.5415838360786438,0.6045414805412292,0.059421539306640625,0.3360370397567749,0.6045414805412292,Positive,0.6666666865348816,False,0.1250828504562378,0.0,0.0,0.0,"The Georgetown Institute for Consumer Research, Sponsored by KPMG, has been created."
RzOFxDk26p0$_$1,Positive,1.218039870262146,0.8901756405830383,0.03917013481259346,0.07065422087907791,0.8901756405830383,Positive,1.3333333730697632,False,0.11529350280761719,0.0,0.0,0.0,"Vital Voices is co-sponsoring this event, The Courage to Lead, with The Eleanor Roosevelt Project at George Washington University, and it has been such an amazing experience, not only to plan the event, but to attend the event."
RzOFxDk26p0$_$0,Positive,0.4017629623413086,0.47460463643074036,0.0712011530995369,0.45419421792030334,0.47460463643074036,Positive,1.3333333730697632,False,0.9315704107284546,0.0,0.0,0.0,"CINDY DYER: My name is Cindy Dyer, and I am the Senior Director for Human Rights at Vital Voices Global Partnership."
SHa756SwGJQ$_$0,Neutral,0.0,0.5818895697593689,0.15772241353988647,0.5818895697593689,0.26038798689842224,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.9375,example of why you need a Hegemonic structure to actually foster human rights
SHa756SwGJQ$_$2,Positive,0.374077171087265,0.5167668461799622,0.13943956792354584,0.3437936007976532,0.5167668461799622,Neutral,0.0,True,0.374077171087265,0.0,0.0,0.0,"After over an hour of competitive debating, constructing and deconstructing points of argument it was time for the judges and the audience to pick the winner"
SHa756SwGJQ$_$4,Negative,-0.4297100603580475,0.5675891637802124,0.5675891637802124,0.2948596775531769,0.1375511735677719,Negative,-1.0,False,0.5702899694442749,0.0,0.0,0.0,"And in response to the notion ""This House welcomes the decline of U"
SHa756SwGJQ$_$7,Negative,-0.1531834751367569,0.41165098547935486,0.41165098547935486,0.4027559459209442,0.1855931133031845,Positive,0.3333333432674408,True,0.4865168333053589,0.0,0.0,0.0,""" However, even though the judges agreed that Ryerson has successfully defended the notion"
SHa756SwGJQ$_$6,Neutral,0.0,0.4793669879436493,0.19203655421733856,0.4793669879436493,0.32859644293785095,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Hegemony"" we believe Ryerson has successfully defended the notion"
TH32jop4FiI$_$15,Negative,-0.27446436882019043,0.47245582938194275,0.47245582938194275,0.3513563573360443,0.17618782818317413,Positive,0.3333333432674408,True,0.6077977418899536,0.0,0.0,0.0,Former Republican Florida Governor Charlie Crist has apologized for his past support for a ban on marriage and civil unions.
TH32jop4FiI$_$17,Positive,0.6707196235656738,0.7106055617332458,0.06737338751554489,0.22202105820178986,0.7106055617332458,Positive,1.0,False,0.32928037643432617,0.0,0.0,0.0,"And officials in Maine have announced that in the first year of marriage equality, over 1,500 gay and lesbian couples got married in the state."
TWszOxkOV0w$_$1,Negative,-0.4156513214111328,0.6381800174713135,0.6381800174713135,0.18378277122974396,0.1780371516942978,Negative,-2.3333332538604736,False,1.9176819324493408,0.0,0.0,0.0,And I think I reflect the outrage of the ordinary citizen who feels very strongly about the notion that we were told that CEOs require those kinds of pay packages because they are tied to performance.
TXCXFYIc3Yo$_$16,Neutral,0.0,0.4612586498260498,0.14571513235569,0.4612586498260498,0.393026202917099,Positive,2.0,True,2.0,0.0,0.0,0.0,"If you need knowledge, if you need understanding... I'm telling you, go to Jesus, ask of Him."
TXCXFYIc3Yo$_$2,Positive,0.6089773178100586,0.6624701619148254,0.08080345392227173,0.25672635436058044,0.6624701619148254,Positive,0.6666666865348816,False,0.057689368724823,0.0,0.0,0.0,"And the Lord reminded me of this recently when my wife, daughter, and I went out shopping."
TXCXFYIc3Yo$_$7,Positive,0.41966983675956726,0.5510159134864807,0.21114426851272583,0.23783981800079346,0.5510159134864807,Positive,1.3333333730697632,False,0.9136635065078735,0.0,0.0,0.0,"And immediately she grabbed my hand and all the fear and all the worry, the sound of her voice changed, and she was just totally confident walking into the house because she had her dad's hand."
TXCXFYIc3Yo$_$6,Positive,0.48457154631614685,0.47650328278541565,0.12849701941013336,0.3949997127056122,0.47650328278541565,Positive,1.3333333730697632,False,0.848761796951294,0.0,0.0,0.0,"And I said, honey don't be afraid, just grab a hold of daddy's hand."
TYJzg5IJN8o$_$11,Neutral,0.0,0.4978409707546234,0.17605285346508026,0.4978409707546234,0.3261062204837799,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"Also if you are a lobbyist,  you may not lobby during the course of the transition,  nor may you come back after President-elect Obama takes office for one year and lobby on an issue that you worked on in the course of the transition."
TYJzg5IJN8o$_$10,Neutral,0.0,0.4365740716457367,0.39516201615333557,0.4365740716457367,0.16826392710208893,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,What we will prohibit is anyone who has lobbied on an issue  in the last year from working on that issue during the course of the transition.
TYJzg5IJN8o$_$14,Positive,0.9759225249290466,0.8314363360404968,0.0378035269677639,0.13076011836528778,0.8314363360404968,Positive,1.0,False,0.02407747507095337,0.0,0.0,0.0,"We are looking for people who have the best interests of you,  the American people, in mind  as they help us prepare to govern going forward."
TYJzg5IJN8o$_$0,Positive,0.7575423121452332,0.7210949063301086,0.04598076269030571,0.23292426764965057,0.7210949063301086,Positive,1.3333333730697632,False,0.57579106092453,0.0,0.0,0.0,"Hello everyone, my name is Valerie Jarrett,  and I’m one of the three co-chairs  of President-elect Obama’s Transition committee."
TYJzg5IJN8o$_$4,Positive,0.7278310656547546,0.7293335795402527,0.040404368191957474,0.23026210069656372,0.7293335795402527,Positive,0.3333333432674408,False,0.39449772238731384,0.0,0.0,0.0,President-elect Obama also announced that Rahm Emmanuel  will be his Chief of Staff  and this week we announced several of the key people who are leading the agency reviews.
TYJzg5IJN8o$_$7,Positive,1.1670793294906616,0.873436450958252,0.039819784462451935,0.0867437943816185,0.873436450958252,Neutral,0.0,True,1.1670793294906616,0.0,0.0,0.0,"President-elect Obama is committed to having an efficient, competent,  well organized, transparent and bi-partisan Transition Team."
Uc_6d-fkZEc$_$3,Positive,1.1362820863723755,0.8795323371887207,0.0403774157166481,0.08009033650159836,0.8795323371887207,Neutral,0.0,True,1.1362820863723755,0.0,0.0,0.0,Different cultures getting closer Many thanks to the pupils that participated in this project.
UlTJmndbGHM$_$1,Positive,1.2616400718688965,0.8821682929992676,0.04240051284432411,0.07543114572763443,0.8821682929992676,Positive,1.6666666269302368,False,0.40502655506134033,0.0,0.0,0.1875,And I make this announcement today with a smile on my face because we know this
UlTJmndbGHM$_$4,Negative,-0.4971486032009125,0.6480183601379395,0.6480183601379395,0.2278163582086563,0.12416528910398483,Negative,-1.0,False,0.5028513669967651,0.0,0.0,1.0,why do we keep failing to take notice of the pressure put on girls too young to understand this
VbV9S4svrTg$_$13,Positive,0.7340132594108582,0.7247700691223145,0.04763275384902954,0.2275972217321396,0.7247700691223145,Neutral,0.0,True,0.7340132594108582,0.0,0.0,0.0,We already have a time and a place
VbV9S4svrTg$_$3,Positive,0.8306484222412109,0.7630578875541687,0.047549013048410416,0.18939308822155,0.7630578875541687,Positive,1.3333333730697632,False,0.5026849508285522,0.0,0.0,0.0,And that's why we want to partner with the On The Table community
VbV9S4svrTg$_$7,Positive,1.2336581945419312,0.8896390795707703,0.04192259907722473,0.06843835115432739,0.8896390795707703,Positive,1.0,False,0.23365819454193115,0.0,0.0,0.0,These kids are the future of our city
VbV9S4svrTg$_$8,Positive,0.5748010277748108,0.640079140663147,0.059585150331258774,0.30033567547798157,0.640079140663147,Positive,0.6666666865348816,False,0.0918656587600708,0.0,0.0,0.0,It's our responsibility to make sure that their voices are heard
VinxKpWioTo$_$1,Positive,1.192789912223816,0.8948895931243896,0.0317496620118618,0.07336077094078064,0.8948895931243896,Positive,1.0,False,0.19278991222381592,0.0,0.0,0.0,"Welcome to the National Institute for School Leadership’s Executive Development Program E-D-P is a tool that aligns with the work the Department of Education has been doing on a broader scale, and I thank you for participating and further developing your skills, whether you’ve been in the field for a week or a decade"
VinxKpWioTo$_$0,Neutral,0.0,0.47482696175575256,0.06021147966384888,0.47482696175575256,0.46496152877807617,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Hi, I’m Secretary of Education Pedro Rivera"
VinxKpWioTo$_$3,Positive,1.0072399377822876,0.8608574271202087,0.03159782290458679,0.10754480957984924,0.8608574271202087,Positive,0.3333333432674408,False,0.6739065647125244,0.0,0.0,0.0,"Whether their plans are to further their education or go on to an industry-based career, students under your leadership will be up to the task"
VinxKpWioTo$_$5,Positive,1.125613808631897,0.8877186179161072,0.034340694546699524,0.07794066518545151,0.8877186179161072,Positive,0.6666666865348816,False,0.4589471220970154,0.0,0.0,0.0,There’s a place in our commonwealth’s landscape for all students to find their niche and succeed
ViyQVpGW05w$_$1,Positive,0.5553604960441589,0.5782585740089417,0.048461198806762695,0.3732801675796509,0.5782585740089417,Positive,1.6666666269302368,False,1.1113061904907227,0.0,0.0,0.0,I'm a faculty member in the School of Education at Sonoma State University.
ViyQVpGW05w$_$4,Positive,0.269810289144516,0.4084051847457886,0.23305918276309967,0.35853561758995056,0.4084051847457886,Neutral,0.0,True,0.269810289144516,0.0,0.0,0.0,This legal session will focus on illegal discrimination in schools and classrooms.
ViyQVpGW05w$_$6,Negative,-0.9377819895744324,0.811716616153717,0.811716616153717,0.11374304443597794,0.07454029470682144,Negative,-0.3333333432674408,False,0.604448676109314,0.0,0.0,0.0,Noncompliance with these laws can result in legal liability to you and to the school districts in which you are employed.
Vuay0mVKkik$_$3,Positive,0.4098903238773346,0.5535774230957031,0.23842698335647583,0.20799560844898224,0.5535774230957031,Negative,-2.0,True,2.4098904132843018,0.0,0.0,0.0,And when I was going to school it was really difficult for me to find avenues and resources to be able to reach higher education.
WmQF5RmbsVQ$_$6,Positive,0.32988104224205017,0.48391398787498474,0.05093730613589287,0.4651486873626709,0.48391398787498474,Neutral,0.0,True,0.32988104224205017,0.0,0.0,0.0,"Now, there are specialty lenders out there, that do these construction or permanent loans, so my suggestion is to go to your local bank, or perhaps search online, for construction loans, and you will find lenders that do these loans for the construction period, and also find lenders that will do the loans on the lot."
Wrcf2xtqbkQ$_$9,Neutral,0.0,0.6046953797340393,0.16878236830234528,0.6046953797340393,0.22652225196361542,Neutral,0.0,False,0.0,0.0,0.0,0.0,"The Mladic trial is in its pre-trial phase, so they're debating how exactly the trial will take place, exchanging evidence."
Wrcf2xtqbkQ$_$8,Positive,0.5077423453330994,0.5914576053619385,0.07098845392465591,0.3375539481639862,0.5914576053619385,Negative,-0.3333333432674408,True,0.8410756587982178,0.0,0.0,0.0,"Of course, I'm going to, to be present at some of the trials."
WxajvjGKz7Y$_$0,Neutral,0.0,0.6348535418510437,0.09338857978582382,0.6348535418510437,0.2717578113079071,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"The second suggestion is to use a ""strategies approach"""
WxajvjGKz7Y$_$3,Neutral,0.0,0.49896690249443054,0.18974633514881134,0.49896690249443054,0.3112867772579193,Neutral,0.0,False,0.0,0.0,0.0,0.0,So if they were facing a number fact like 8+3 we would say we will count on 3 from 8
WxajvjGKz7Y$_$6,Neutral,0.0,0.5532410144805908,0.08464625477790833,0.5532410144805908,0.3621126711368561,Neutral,0.0,False,0.0,0.0,0.0,0.0,Once the students have recalled and the number fact then of course they don't need the strategy and so that's the ultimate goal that they just recall it
XIGpuL-Kkyk$_$12,Positive,0.4315715730190277,0.5632176995277405,0.04997962340712547,0.38680270314216614,0.5632176995277405,Positive,2.0,False,1.56842839717865,0.0,0.0,0.6071428571428572,So what we actually have been preparing for companies is to let them know that they're medical products are actually competitive and viable in this market
XIGpuL-Kkyk$_$0,Neutral,0.0,0.4595580995082855,0.3690057694911957,0.4595580995082855,0.1714361310005188,Neutral,0.0,False,0.0,0.0,0.0,1.0,to a poor transaction using these mechanisms that are freely available to us
XIGpuL-Kkyk$_$4,Positive,1.1162285804748535,0.865056574344635,0.03331975266337395,0.10162366181612015,0.865056574344635,Positive,1.0,False,0.11622858047485352,0.0,0.0,0.0,"And for those companies that need export help in any regard, Export Express is an excellent tool to get there"
XIGpuL-Kkyk$_$7,Positive,0.5577709674835205,0.625556468963623,0.05332106724381447,0.3211224377155304,0.625556468963623,Neutral,0.0,True,0.5577709674835205,0.0,0.0,1.0,One of the things that the U
XaVYxIW0FDg$_$2,Neutral,0.0,0.4219014346599579,0.16777139902114868,0.4219014346599579,0.41032710671424866,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"This proves a prophecy in the Bible, Here, ""one piece was rained on"" refers to churches who accept and obey God's work of judgment in the last days"
XyP8bVmGX6M$_$4,Positive,1.0314708948135376,0.8359389901161194,0.0375119186937809,0.1265491098165512,0.8359389901161194,Positive,0.6666666865348816,False,0.364804208278656,0.0,0.0,0.0,"""Thought leadership from the institute will be particularly relevant."" she said in a statement."
XzVapdEr_GY$_$3,Positive,1.0631996393203735,0.8474565148353577,0.05319373309612274,0.09934969991445541,0.8474565148353577,Positive,1.3333333730697632,False,0.27013373374938965,0.0,0.0,0.0,In fact the nice thing about coming into med school with a major that’s not necessarily in the sciences is that you bring a level of diversity to the class.
XzVapdEr_GY$_$4,Positive,1.1824442148208618,0.8884819149971008,0.03390969708561897,0.0776083692908287,0.8884819149971008,Positive,2.3333332538604736,False,1.1508890390396118,0.0,0.0,0.0,If you have a major in humanities you have had critical thinking and creativity as part of your curriculum and those are skills which will be wonderful to have as part of a med school class.
Y7h-S3cJ52o$_$0,Neutral,0.0,0.49858227372169495,0.054520439356565475,0.49858227372169495,0.4468972682952881,Neutral,0.0,False,0.0,0.0,0.0,0.0,Baltimore Link is a completely redesigned transit system for Baltimore.
Y7qkyMyanjU$_$2,Neutral,0.0,0.6103913187980652,0.0860256552696228,0.6103913187980652,0.3035829961299896,Neutral,0.0,False,0.0,0.0,0.0,1.0,To solve the problem I'm gonna start by modeling
Y7qkyMyanjU$_$4,Neutral,0.0,0.5055109858512878,0.07632291316986084,0.5055109858512878,0.4181661605834961,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,1.0,In order to add I know I've got a combine these
YbuG8xyUO-o$_$3,Neutral,0.0,0.6404419541358948,0.11861184239387512,0.6404419541358948,0.24094617366790771,Neutral,0.0,False,0.0,0.0,0.0,0.0,Our underwriters have the final say on your mortgage application.
YbuG8xyUO-o$_$2,Neutral,0.0,0.6645564436912537,0.13718605041503906,0.6645564436912537,0.19825750589370728,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,Your loan is out of processing and is now with our underwriters.
Z7L3V5bwzI0$_$2,Positive,0.7612321972846985,0.6997981071472168,0.09458193928003311,0.20561988651752472,0.6997981071472168,Positive,2.3333332538604736,False,1.57210111618042,0.0,0.0,0.0,"&gt;&gt; I want to get rid of the federal government monopoly on student loans, and give our students more options."
ZaoFHcbRM9g$_$3,Negative,-0.009999999776482582,0.5129064917564392,0.5129064917564392,0.09652280062437057,0.390570729970932,Positive,1.6666666269302368,True,1.6766666173934937,0.0,0.0,0.0,"I MEAN BECAUSE -- BECAUSE TO BE A GAY MAN OR WOMAN, THANK GOD IT IS A MIRACLE, THANK GOD IT IS NOT A SIN ANYMORE"
ZaoFHcbRM9g$_$2,Negative,-0.39937877655029297,0.4643622934818268,0.4643622934818268,0.408570796251297,0.1270669549703598,Neutral,0.0,True,0.39937877655029297,0.0,0.0,0.0,"WELL, THAT'S NOT A SECRET ANYMORE"
ZaoFHcbRM9g$_$5,Negative,-0.45563551783561707,0.6352692246437073,0.6352692246437073,0.21818049252033234,0.146550253033638,Positive,0.3333333432674408,True,0.7889688611030579,0.0,0.0,0.0,AND YOU WERE MARRIED 25 YEARS BEFORE YOU FOUND OUT YOUR HUSBAND WAS GAY
ZaoFHcbRM9g$_$9,Negative,-0.9385920166969299,0.7866313457489014,0.7866313457489014,0.12145023792982101,0.09191838651895523,Negative,-1.3333333730697632,False,0.39474135637283325,0.0,0.0,0.0,I FELT LESS THAN A WOMAN
ZaoFHcbRM9g$_$8,Negative,-1.3324482440948486,0.8806940913200378,0.8806940913200378,0.059119414538145065,0.06018654629588127,Negative,-1.0,False,0.33244824409484863,0.0,0.0,0.0,I NEVER THOUGHT I WOULD BE SO DEVASTATED
Zvisaa77Cng$_$1,Negative,-0.023930156603455544,0.43491697311401367,0.43491697311401367,0.1579338163137436,0.40714922547340393,Negative,-0.6666666865348816,False,0.642736554145813,0.0,0.0,0.0,And I think in Davos the whole issue about regulation ethics has been a big issue.
Zvisaa77Cng$_$5,Positive,0.2822483777999878,0.45574918389320374,0.19604744017124176,0.3482033908367157,0.45574918389320374,Positive,0.6666666865348816,False,0.3844183087348938,0.0,0.0,0.0,"And the best CEOs have that anyway, they don't need boards."
