sample_id,video_id,true_class,predicted_class,correct,negative_probability,neutral_probability,positive_probability,true_intensity,predicted_intensity,absolute_error
Nrurc5sMUOE$_$4,Nrurc5sMUOE,Negative,Negative,True,0.9013910293579102,0.06717107445001602,0.031437911093235016,-1.0,-1.1107138395309448,0.11071383953094482
Nrurc5sMUOE$_$7,Nrurc5sMUOE,Neutral,Negative,False,0.4716961085796356,0.42541152238845825,0.10289237648248672,0.0,-0.3507465720176697,0.3507465720176697
Nrurc5sMUOE$_$6,Nrurc5sMUOE,Negative,Neutral,False,0.38934555649757385,0.448935866355896,0.16171862185001373,-0.6666666865348816,-0.21538111567497253,0.45128557085990906
Nrurc5sMUOE$_$8,Nrurc5sMUOE,Neutral,Negative,False,0.7089057564735413,0.20792655646800995,0.083167664706707,0.0,-0.5874283313751221,0.5874283313751221
NzvNW7vP-Co$_$0,NzvNW7vP-Co,Neutral,Neutral,True,0.027534527704119682,0.6730314493179321,0.29943400621414185,0.0,0.24874275922775269,0.24874275922775269
NzvNW7vP-Co$_$3,NzvNW7vP-Co,Positive,Positive,True,0.021591095253825188,0.04232998937368393,0.9360789656639099,2.3333332538604736,1.4628442525863647,0.8704890012741089
NzvNW7vP-Co$_$5,NzvNW7vP-Co,Positive,Positive,True,0.020324882119894028,0.03888576105237007,0.9407894015312195,1.3333333730697632,1.4596730470657349,0.12633967399597168
NzvNW7vP-Co$_$4,NzvNW7vP-Co,Neutral,Neutral,True,0.17196179926395416,0.6211445331573486,0.2068936675786972,0.0,0.09546518325805664,0.09546518325805664
NzvNW7vP-Co$_$7,NzvNW7vP-Co,Neutral,Positive,False,0.3351805508136749,0.08400653302669525,0.5808128714561462,0.0,0.5411545038223267,0.5411545038223267
OLP0nCKwU6k$_$1,OLP0nCKwU6k,Positive,Positive,True,0.030557379126548767,0.3691452443599701,0.6002973318099976,0.3333333432674408,0.5476565361022949,0.21432319283485413
OLP0nCKwU6k$_$6,OLP0nCKwU6k,Negative,Neutral,False,0.32411685585975647,0.504102349281311,0.17178086936473846,-0.6666666865348816,-0.08083458989858627,0.5858321189880371
OrYBtyO0aPI$_$1,OrYBtyO0aPI,Positive,Positive,True,0.2240860015153885,0.2298070341348648,0.5461069941520691,0.6666666865348816,0.4523623585700989,0.21430432796478271
OrYBtyO0aPI$_$0,OrYBtyO0aPI,Positive,Positive,True,0.1803206503391266,0.20829316973686218,0.6113861799240112,0.6666666865348816,0.42683878540992737,0.23982790112495422
OrYBtyO0aPI$_$3,OrYBtyO0aPI,Negative,Negative,True,0.9475634694099426,0.0296336580067873,0.022802917286753654,-0.6666666865348816,-1.5346062183380127,0.8679395318031311
OrYBtyO0aPI$_$5,OrYBtyO0aPI,Positive,Positive,True,0.02623085305094719,0.42262768745422363,0.5511413812637329,0.6666666865348816,0.44361814856529236,0.22304853796958923
OrYBtyO0aPI$_$4,OrYBtyO0aPI,Positive,Positive,True,0.10789469629526138,0.2591351568698883,0.6329701542854309,1.0,0.6248699426651001,0.3751300573348999
OrYBtyO0aPI$_$6,OrYBtyO0aPI,Positive,Positive,True,0.023795174434781075,0.047010309994220734,0.9291945099830627,1.3333333730697632,1.4809613227844238,0.14762794971466064
OrYBtyO0aPI$_$9,OrYBtyO0aPI,Positive,Positive,True,0.020918918773531914,0.032432157546281815,0.946648895740509,2.0,1.7812281847000122,0.2187718152999878
OwE-7MwzfYI$_$0,OwE-7MwzfYI,Positive,Positive,True,0.025333568453788757,0.12571865320205688,0.8489478230476379,1.3333333730697632,0.8755658864974976,0.4577674865722656
PORCNDRKtko$_$3,PORCNDRKtko,Positive,Positive,True,0.021751699969172478,0.0799739733338356,0.898274302482605,1.3333333730697632,1.0571880340576172,0.276145339012146
PboaYD5hlG8$_$10,PboaYD5hlG8,Positive,Positive,True,0.03453392907977104,0.2952966094017029,0.6701694130897522,1.0,0.5910691022872925,0.4089308977127075
PboaYD5hlG8$_$1,PboaYD5hlG8,Positive,Positive,True,0.3191677927970886,0.19258816540241241,0.4882439970970154,1.6666666269302368,0.3690745234489441,1.2975921630859375
PboaYD5hlG8$_$0,PboaYD5hlG8,Positive,Positive,True,0.0374426394701004,0.28237831592559814,0.6801790595054626,0.6666666865348816,0.6811131834983826,0.014446496963500977
PboaYD5hlG8$_$3,PboaYD5hlG8,Positive,Positive,True,0.08787872642278671,0.26330211758613586,0.6488191485404968,1.3333333730697632,0.6821284294128418,0.6512049436569214
PboaYD5hlG8$_$2,PboaYD5hlG8,Negative,Neutral,False,0.06416314840316772,0.6540045142173767,0.28183233737945557,-0.6666666865348816,0.2653566002845764,0.932023286819458
PboaYD5hlG8$_$5,PboaYD5hlG8,Positive,Neutral,False,0.24357856810092926,0.4412139654159546,0.31520751118659973,1.0,0.12585623562335968,0.8741437792778015
PboaYD5hlG8$_$4,PboaYD5hlG8,Positive,Positive,True,0.019204773008823395,0.034368615597486496,0.9464266300201416,1.3333333730697632,1.4724254608154297,0.1390920877456665
PboaYD5hlG8$_$7,PboaYD5hlG8,Neutral,Neutral,True,0.05126708000898361,0.5999072194099426,0.34882569313049316,0.0,0.2640743851661682,0.2640743851661682
PboaYD5hlG8$_$6,PboaYD5hlG8,Negative,Negative,True,0.7552191615104675,0.1145462766289711,0.13023464381694794,-0.3333333432674408,-0.6645997762680054,0.3312664330005646
PboaYD5hlG8$_$9,PboaYD5hlG8,Neutral,Neutral,True,0.22319373488426208,0.3924713432788849,0.384334921836853,0.0,0.23390063643455505,0.23390063643455505
PboaYD5hlG8$_$8,PboaYD5hlG8,Negative,Negative,True,0.8393370509147644,0.0993746817111969,0.06128828227519989,-1.3333333730697632,-0.9704020023345947,0.36293137073516846
Pt-D0LUHDSc$_$1,Pt-D0LUHDSc,Neutral,Positive,False,0.3041890263557434,0.16720570623874664,0.5286052227020264,0.0,0.24557366967201233,0.24557366967201233
Pt-D0LUHDSc$_$0,Pt-D0LUHDSc,Positive,Neutral,False,0.08688274770975113,0.48779723048210144,0.4253200590610504,0.6666666865348816,0.3922666013240814,0.27440008521080017
Pt-D0LUHDSc$_$2,Pt-D0LUHDSc,Positive,Positive,True,0.02717909775674343,0.2021910399198532,0.7706298232078552,0.3333333432674408,0.7998443245887756,0.46651098132133484
Pt-D0LUHDSc$_$4,Pt-D0LUHDSc,Neutral,Positive,False,0.16383972764015198,0.2791573107242584,0.5570029616355896,0.0,0.6080538034439087,0.6080538034439087
PwapK9d8IGk$_$4,PwapK9d8IGk,Neutral,Neutral,True,0.11870553344488144,0.6405224204063416,0.2407720983028412,0.0,0.1591680943965912,0.1591680943965912
PwapK9d8IGk$_$6,PwapK9d8IGk,Neutral,Negative,False,0.8118512630462646,0.13656900823116302,0.051579829305410385,0.0,-0.7617270946502686,0.7617270946502686
PyQrAYl1bFs$_$1,PyQrAYl1bFs,Positive,Neutral,False,0.033418700098991394,0.49327054619789124,0.47331079840660095,1.3333333730697632,0.4082784056663513,0.9250549674034119
PyQrAYl1bFs$_$0,PyQrAYl1bFs,Positive,Positive,True,0.018414651975035667,0.3195342421531677,0.6620510816574097,1.0,0.5377834439277649,0.4622165560722351
PyQrAYl1bFs$_$3,PyQrAYl1bFs,Positive,Positive,True,0.03752422332763672,0.09756819158792496,0.8649075627326965,2.0,1.1340000629425049,0.8659999370574951
PyQrAYl1bFs$_$2,PyQrAYl1bFs,Neutral,Positive,False,0.025765320286154747,0.2906748652458191,0.6835598349571228,0.0,0.5818965435028076,0.5818965435028076
PyQrAYl1bFs$_$5,PyQrAYl1bFs,Positive,Positive,True,0.014935527928173542,0.027961045503616333,0.9571034908294678,1.6666666269302368,1.6658965349197388,0.0007700920104980469
PyQrAYl1bFs$_$4,PyQrAYl1bFs,Positive,Positive,True,0.026561139151453972,0.08024855703115463,0.8931902647018433,0.1666666716337204,1.0963292121887207,0.9296625256538391
PyQrAYl1bFs$_$7,PyQrAYl1bFs,Positive,Positive,True,0.013636092655360699,0.07722515612840652,0.9091387987136841,1.3333333730697632,1.0158684253692627,0.3174649477005005
PyQrAYl1bFs$_$6,PyQrAYl1bFs,Positive,Positive,True,0.04397622495889664,0.34934869408607483,0.6066750884056091,0.8333333134651184,0.5943846702575684,0.23894864320755005
PyQrAYl1bFs$_$9,PyQrAYl1bFs,Positive,Positive,True,0.03092038631439209,0.04290785640478134,0.9261717796325684,1.6666666269302368,1.492917537689209,0.17374908924102783
PyQrAYl1bFs$_$8,PyQrAYl1bFs,Positive,Positive,True,0.032287705689668655,0.07753083109855652,0.8901814818382263,1.6666666269302368,1.1660915613174438,0.500575065612793
Q4WzApjaCNI$_$0,Q4WzApjaCNI,Positive,Positive,True,0.06925392895936966,0.2808430790901184,0.6499029994010925,0.6666666865348816,0.589725136756897,0.07694154977798462
Q7S0tX4FUNA$_$1,Q7S0tX4FUNA,Negative,Negative,True,0.8543728590011597,0.07405352592468262,0.0715736448764801,-1.3333333730697632,-0.9706258773803711,0.3627074956893921
Q7S0tX4FUNA$_$2,Q7S0tX4FUNA,Negative,Negative,True,0.5995794534683228,0.23610146343708038,0.1643190234899521,-0.6666666865348816,-0.3274691104888916,0.33919757604599
Q7S0tX4FUNA$_$5,Q7S0tX4FUNA,Positive,Positive,True,0.24212871491909027,0.18169547617435455,0.5761758685112,0.3333333432674408,0.5223684310913086,0.1890350878238678
Q7S0tX4FUNA$_$4,Q7S0tX4FUNA,Positive,Positive,True,0.06743134558200836,0.2524397373199463,0.6801289319992065,0.6666666865348816,0.5874981880187988,0.07916849851608276
Q7S0tX4FUNA$_$7,Q7S0tX4FUNA,Positive,Negative,False,0.5815925002098083,0.3231382668018341,0.09526921063661575,0.6666666865348816,-0.33391430974006653,1.0005810260772705
Q7S0tX4FUNA$_$6,Q7S0tX4FUNA,Positive,Positive,True,0.046354155987501144,0.30224353075027466,0.6514022946357727,0.3333333432674408,0.5124717950820923,0.1791384518146515
Q7S0tX4FUNA$_$8,Q7S0tX4FUNA,Negative,Neutral,False,0.39941373467445374,0.42570003867149353,0.17488624155521393,-0.6666666865348816,-0.1578807532787323,0.5087859630584717
Qa6Yz62V-Yc$_$0,Qa6Yz62V-Yc,Positive,Neutral,False,0.3048708140850067,0.39903685450553894,0.29609230160713196,0.6666666865348816,0.10476908087730408,0.5618976354598999
Qa6Yz62V-Yc$_$4,Qa6Yz62V-Yc,Positive,Positive,True,0.05501263588666916,0.207302063703537,0.7376852631568909,0.6666666865348816,0.7589372992515564,0.0922706127166748
QjcQx8_PQfw$_$10,QjcQx8_PQfw,Positive,Positive,True,0.014034467749297619,0.07978028804063797,0.9061852097511292,1.0,1.0849065780639648,0.08490657806396484
QjcQx8_PQfw$_$7,QjcQx8_PQfw,Negative,Neutral,False,0.3825322687625885,0.4464651644229889,0.171002596616745,-0.3333333432674408,-0.29800787568092346,0.035325467586517334
QpchvHpGFc8$_$13,QpchvHpGFc8,Positive,Positive,True,0.023379066959023476,0.08132968097925186,0.895291268825531,0.3333333432674408,1.0323811769485474,0.6990478038787842
QpchvHpGFc8$_$17,QpchvHpGFc8,Positive,Neutral,False,0.30378371477127075,0.4624001383781433,0.23381611704826355,1.0,-0.04398961365222931,1.043989658355713
QpchvHpGFc8$_$3,QpchvHpGFc8,Positive,Positive,True,0.07916378229856491,0.16779455542564392,0.753041684627533,0.6666666865348816,0.7817151546478271,0.11504846811294556
QpchvHpGFc8$_$2,QpchvHpGFc8,Positive,Positive,True,0.09333480149507523,0.3121412992477417,0.5945239067077637,0.6666666865348816,0.38622739911079407,0.2804392874240875
QpchvHpGFc8$_$5,QpchvHpGFc8,Positive,Positive,True,0.018478382378816605,0.04689353331923485,0.9346281290054321,1.0,1.3112833499908447,0.3112833499908447
QpchvHpGFc8$_$9,QpchvHpGFc8,Positive,Positive,True,0.058798953890800476,0.11820598691701889,0.822995126247406,1.0,0.9130831956863403,0.08691680431365967
QpchvHpGFc8$_$8,QpchvHpGFc8,Positive,Positive,True,0.03655974194407463,0.24986039102077484,0.7135798931121826,0.3333333432674408,0.6114722490310669,0.2781389057636261
QxU625Hn370$_$1,QxU625Hn370,Neutral,Neutral,True,0.17614740133285522,0.5425665974617004,0.2812860608100891,0.0,0.15811792016029358,0.15811792016029358
R7IkQVUuLew$_$1,R7IkQVUuLew,Positive,Positive,True,0.0415651760995388,0.13376910984516144,0.8246657252311707,0.6666666865348816,0.9081138372421265,0.24144715070724487
R7IkQVUuLew$_$3,R7IkQVUuLew,Positive,Positive,True,0.08105219155550003,0.08672536909580231,0.8322224020957947,0.6666666865348816,0.9058620929718018,0.23919540643692017
R7IkQVUuLew$_$2,R7IkQVUuLew,Neutral,Positive,False,0.03136603534221649,0.07336365431547165,0.8952703475952148,0.0,1.1468405723571777,1.1468405723571777
R7IkQVUuLew$_$5,R7IkQVUuLew,Positive,Neutral,False,0.09112668037414551,0.5951979756355286,0.3136753439903259,0.3333333432674408,0.2567780613899231,0.0765552818775177
R7IkQVUuLew$_$4,R7IkQVUuLew,Positive,Positive,True,0.03884486109018326,0.1256900578737259,0.835465133190155,0.6666666865348816,0.9655671715736389,0.2989004850387573
R7IkQVUuLew$_$6,R7IkQVUuLew,Positive,Positive,True,0.02199488878250122,0.04407908022403717,0.9339260458946228,0.6666666865348816,1.3312864303588867,0.6646197438240051
RArhIHk4Qs4$_$11,RArhIHk4Qs4,Positive,Neutral,False,0.1002025231719017,0.6245523691177368,0.2752451002597809,0.3333333432674408,0.1848514974117279,0.1484818458557129
RArhIHk4Qs4$_$10,RArhIHk4Qs4,Neutral,Negative,False,0.4237760603427887,0.4202343225479126,0.15598955750465393,0.0,-0.3165753185749054,0.3165753185749054
RArhIHk4Qs4$_$13,RArhIHk4Qs4,Positive,Positive,True,0.1978432834148407,0.3714723587036133,0.430684357881546,0.3333333432674408,0.29193928837776184,0.041394054889678955
RArhIHk4Qs4$_$12,RArhIHk4Qs4,Neutral,Neutral,True,0.18747329711914062,0.5626674294471741,0.24985924363136292,0.0,0.1232147365808487,0.1232147365808487
RArhIHk4Qs4$_$15,RArhIHk4Qs4,Positive,Positive,True,0.03318679332733154,0.1415877491235733,0.8252254128456116,0.3333333432674408,0.9052073955535889,0.5718740224838257
RArhIHk4Qs4$_$14,RArhIHk4Qs4,Negative,Neutral,False,0.40706324577331543,0.43615177273750305,0.15678496658802032,-0.3333333432674408,-0.14344483613967896,0.18988850712776184
RArhIHk4Qs4$_$17,RArhIHk4Qs4,Neutral,Negative,False,0.577558159828186,0.1654399335384369,0.25700193643569946,0.0,-0.3013128638267517,0.3013128638267517
RArhIHk4Qs4$_$16,RArhIHk4Qs4,Positive,Negative,False,0.6781406998634338,0.2075612097978592,0.11429812014102936,0.3333333432674408,-0.45756232738494873,0.7908957004547119
RArhIHk4Qs4$_$19,RArhIHk4Qs4,Positive,Neutral,False,0.05242154002189636,0.7118494510650635,0.23572903871536255,0.3333333432674408,0.18844746053218842,0.14488588273525238
RArhIHk4Qs4$_$18,RArhIHk4Qs4,Negative,Negative,True,0.5239432454109192,0.3799276649951935,0.0961291566491127,-0.3333333432674408,-0.3419809341430664,0.00864759087562561
RArhIHk4Qs4$_$1,RArhIHk4Qs4,Neutral,Positive,False,0.024071786552667618,0.4382006525993347,0.5377275347709656,0.0,0.39846479892730713,0.39846479892730713
RArhIHk4Qs4$_$0,RArhIHk4Qs4,Neutral,Positive,False,0.03615514189004898,0.47960612177848816,0.4842386841773987,0.0,0.3617788851261139,0.3617788851261139
RArhIHk4Qs4$_$2,RArhIHk4Qs4,Positive,Negative,False,0.5727358460426331,0.2528039813041687,0.17446011304855347,0.3333333432674408,-0.39954185485839844,0.7328752279281616
RArhIHk4Qs4$_$5,RArhIHk4Qs4,Positive,Neutral,False,0.1283763200044632,0.6678165793418884,0.20380710065364838,0.3333333432674408,0.10807536542415619,0.2252579778432846
RArhIHk4Qs4$_$4,RArhIHk4Qs4,Positive,Positive,True,0.04868588596582413,0.3908185660839081,0.5604954957962036,1.3333333730697632,0.38233309984207153,0.9510002732276917
RArhIHk4Qs4$_$7,RArhIHk4Qs4,Positive,Positive,True,0.09573256969451904,0.44783109426498413,0.4564363360404968,0.3333333432674408,0.3839426040649414,0.05060926079750061
RArhIHk4Qs4$_$6,RArhIHk4Qs4,Positive,Neutral,False,0.30643513798713684,0.48735082149505615,0.2062140703201294,0.3333333432674408,-0.003906033933162689,0.3372393846511841
RArhIHk4Qs4$_$9,RArhIHk4Qs4,Neutral,Neutral,True,0.3917435109615326,0.3977644443511963,0.21049201488494873,0.0,-0.10519815981388092,0.10519815981388092
RArhIHk4Qs4$_$20,RArhIHk4Qs4,Neutral,Positive,False,0.055918533354997635,0.2083309292793274,0.7357504963874817,0.0,0.6813130378723145,0.6813130378723145
RArhIHk4Qs4$_$8,RArhIHk4Qs4,Neutral,Positive,False,0.07567475736141205,0.2301367074251175,0.6941885352134705,0.0,0.5922306180000305,0.5922306180000305
RArhIHk4Qs4$_$21,RArhIHk4Qs4,Neutral,Positive,False,0.01426270604133606,0.0649801641702652,0.9207571744918823,0.0,1.1416198015213013,1.1416198015213013
ROcTx5VEn7o$_$11,ROcTx5VEn7o,Neutral,Positive,False,0.027630086988210678,0.37545254826545715,0.5969173312187195,0.0,0.48216885328292847,0.48216885328292847
ROcTx5VEn7o$_$1,ROcTx5VEn7o,Positive,Neutral,False,0.09882862865924835,0.5823737978935242,0.3187975287437439,0.3333333432674408,0.1531020551919937,0.18023128807544708
ROcTx5VEn7o$_$0,ROcTx5VEn7o,Positive,Neutral,False,0.034248314797878265,0.5117643475532532,0.4539873003959656,0.3333333432674408,0.32593411207199097,0.007399231195449829
ROcTx5VEn7o$_$5,ROcTx5VEn7o,Negative,Neutral,False,0.195261150598526,0.5621644258499146,0.24257437884807587,-0.3333333432674408,0.022043220698833466,0.35537657141685486
ROcTx5VEn7o$_$4,ROcTx5VEn7o,Neutral,Neutral,True,0.047869544476270676,0.5084953308105469,0.44363510608673096,0.0,0.2986910939216614,0.2986910939216614
ROcTx5VEn7o$_$9,ROcTx5VEn7o,Neutral,Neutral,True,0.027022872120141983,0.6225497722625732,0.35042741894721985,0.0,0.19956836104393005,0.19956836104393005
RrGpzInAwCg$_$0,RrGpzInAwCg,Positive,Positive,True,0.030260544270277023,0.4409657418727875,0.5287737250328064,0.6666666865348816,0.48615121841430664,0.18051546812057495
RrGpzInAwCg$_$2,RrGpzInAwCg,Positive,Positive,True,0.019926471635699272,0.051901381462812424,0.9281721115112305,1.6666666269302368,1.1605758666992188,0.5060907602310181
RzOFxDk26p0$_$1,RzOFxDk26p0,Positive,Positive,True,0.01298421062529087,0.022186171263456345,0.9648296236991882,1.3333333730697632,1.736137866973877,0.40280449390411377
RzOFxDk26p0$_$0,RzOFxDk26p0,Positive,Positive,True,0.026807261630892754,0.24650761485099792,0.726685106754303,1.3333333730697632,0.6538952589035034,0.6794381141662598
RzOFxDk26p0$_$3,RzOFxDk26p0,Positive,Positive,True,0.02237510308623314,0.028271188959479332,0.9493536949157715,2.3333332538604736,1.6546895503997803,0.6786437034606934
RzOFxDk26p0$_$2,RzOFxDk26p0,Positive,Positive,True,0.017915917560458183,0.028436707332730293,0.9536473155021667,2.3333332538604736,1.6910592317581177,0.642274022102356
SHa756SwGJQ$_$1,SHa756SwGJQ,Negative,Negative,True,0.384941428899765,0.2927233576774597,0.32233524322509766,-0.3333333432674408,0.11048784852027893,0.4438211917877197
SHa756SwGJQ$_$0,SHa756SwGJQ,Positive,Neutral,False,0.3089621067047119,0.3733607232570648,0.31767719984054565,0.3333333432674408,0.12244483083486557,0.21088850498199463
SHa756SwGJQ$_$3,SHa756SwGJQ,Positive,Neutral,False,0.06779499351978302,0.5134268403053284,0.4187781512737274,0.3333333432674408,0.3522646427154541,0.018931299448013306
SHa756SwGJQ$_$2,SHa756SwGJQ,Neutral,Neutral,True,0.06415321677923203,0.616380512714386,0.3194662630558014,0.0,0.21605415642261505,0.21605415642261505
SHa756SwGJQ$_$4,SHa756SwGJQ,Negative,Negative,True,0.5161371827125549,0.34445640444755554,0.13940644264221191,-1.0,-0.40917208790779114,0.5908279418945312
SHa756SwGJQ$_$7,SHa756SwGJQ,Positive,Negative,False,0.5434760451316833,0.29388970136642456,0.1626342236995697,0.3333333432674408,-0.2327742576599121,0.5661076307296753
SHa756SwGJQ$_$6,SHa756SwGJQ,Neutral,Neutral,True,0.1425454467535019,0.5252654552459717,0.33218914270401,0.0,0.24307700991630554,0.24307700991630554
SHa756SwGJQ$_$9,SHa756SwGJQ,Neutral,Negative,False,0.7501925826072693,0.1991797238588333,0.05062761902809143,0.0,-0.8023737668991089,0.8023737668991089
SO53x_pbou8$_$1,SO53x_pbou8,Positive,Positive,True,0.02239839918911457,0.03820156678557396,0.9394000172615051,2.0,1.3232499361038208,0.6767500638961792
SO53x_pbou8$_$2,SO53x_pbou8,Positive,Positive,True,0.01605689525604248,0.07963985204696655,0.904303252696991,1.0,1.0085318088531494,0.008531808853149414
SuIcJvERiFk$_$0,SuIcJvERiFk,Positive,Positive,True,0.01244682352989912,0.06901225447654724,0.918540894985199,0.3333333432674408,1.1858675479888916,0.8525341749191284
SuIcJvERiFk$_$3,SuIcJvERiFk,Neutral,Positive,False,0.011449305340647697,0.12739863991737366,0.8611520528793335,0.0,0.7958639860153198,0.7958639860153198
TH32jop4FiI$_$11,TH32jop4FiI,Positive,Neutral,False,0.034190669655799866,0.5954168438911438,0.37039247155189514,0.3333333432674408,0.30660510063171387,0.02672824263572693
TH32jop4FiI$_$15,TH32jop4FiI,Positive,Negative,False,0.7057663202285767,0.23180925846099854,0.062424395233392715,0.3333333432674408,-0.6723361015319824,1.0056694746017456
TH32jop4FiI$_$14,TH32jop4FiI,Negative,Negative,True,0.7232946753501892,0.20356003940105438,0.0731453076004982,-0.6666666865348816,-0.5077023506164551,0.1589643359184265
TH32jop4FiI$_$17,TH32jop4FiI,Positive,Positive,True,0.05335120111703873,0.14724670350551605,0.7994020581245422,1.0,0.7787831425666809,0.2212168574333191
TH32jop4FiI$_$1,TH32jop4FiI,Negative,Negative,True,0.4491041600704193,0.38756677508354187,0.16332904994487762,-0.6666666865348816,-0.1814243495464325,0.4852423369884491
TH32jop4FiI$_$0,TH32jop4FiI,Positive,Negative,False,0.8955199122428894,0.07020707428455353,0.034273047000169754,0.3333333432674408,-1.231031060218811,1.5643644332885742
TH32jop4FiI$_$5,TH32jop4FiI,Neutral,Negative,False,0.8370875120162964,0.10032711923122406,0.06258538365364075,0.0,-1.0137004852294922,1.0137004852294922
TH32jop4FiI$_$8,TH32jop4FiI,Neutral,Negative,False,0.8086331486701965,0.14064596593379974,0.0507209412753582,0.0,-0.8318724036216736,0.8318724036216736
TH32jop4FiI$_$7,TH32jop4FiI,Negative,Negative,True,0.6142014861106873,0.3092459738254547,0.07655250281095505,-0.3333333432674408,-0.6167728304862976,0.2834394872188568
TH32jop4FiI$_$6,TH32jop4FiI,Neutral,Negative,False,0.6049392819404602,0.1883188933134079,0.20674175024032593,0.0,-0.3384385406970978,0.3384385406970978
TH32jop4FiI$_$9,TH32jop4FiI,Neutral,Neutral,True,0.2746119499206543,0.47071573138237,0.2546723484992981,0.0,0.03469022735953331,0.03469022735953331
TH32jop4FiI$_$20,TH32jop4FiI,Positive,Positive,True,0.015181764028966427,0.1547657549381256,0.8300524353981018,1.0,0.8025966286659241,0.19740337133407593
TWszOxkOV0w$_$1,TWszOxkOV0w,Negative,Negative,True,0.7046249508857727,0.1195451095700264,0.1758299320936203,-2.3333332538604736,-0.5221839547157288,1.8111493587493896
TWszOxkOV0w$_$3,TWszOxkOV0w,Neutral,Positive,False,0.1037520319223404,0.2517331540584564,0.6445148587226868,0.0,0.6563264727592468,0.6563264727592468
TWszOxkOV0w$_$2,TWszOxkOV0w,Positive,Positive,True,0.05045916512608528,0.35645824670791626,0.5930825471878052,0.3333333432674408,0.4608836770057678,0.12755033373832703
TXCXFYIc3Yo$_$10,TXCXFYIc3Yo,Positive,Positive,True,0.06780050694942474,0.10108430683612823,0.8311151266098022,1.0,1.0191081762313843,0.019108176231384277
TXCXFYIc3Yo$_$16,TXCXFYIc3Yo,Positive,Positive,True,0.16573521494865417,0.16127389669418335,0.6729909181594849,2.0,0.712713897228241,1.2872860431671143
TXCXFYIc3Yo$_$1,TXCXFYIc3Yo,Negative,Negative,True,0.7544611692428589,0.10186447203159332,0.1436743289232254,-0.3333333432674408,-0.6039494872093201,0.2706161439418793
TXCXFYIc3Yo$_$0,TXCXFYIc3Yo,Positive,Positive,True,0.016328057274222374,0.05930222570896149,0.9243696928024292,1.3333333730697632,1.1839611530303955,0.14937222003936768
TXCXFYIc3Yo$_$3,TXCXFYIc3Yo,Negative,Negative,True,0.906754195690155,0.0592583492398262,0.033987466245889664,-1.3333333730697632,-1.238486886024475,0.09484648704528809
TXCXFYIc3Yo$_$2,TXCXFYIc3Yo,Positive,Positive,True,0.06266757100820541,0.3686240017414093,0.5687084197998047,0.6666666865348816,0.49473726749420166,0.17192941904067993
TXCXFYIc3Yo$_$4,TXCXFYIc3Yo,Negative,Negative,True,0.5666018724441528,0.27870258688926697,0.154695525765419,-1.0,-0.25344446301460266,0.7465555667877197
TXCXFYIc3Yo$_$7,TXCXFYIc3Yo,Positive,Positive,True,0.0736580640077591,0.04643753170967102,0.8799043893814087,1.3333333730697632,1.2669689655303955,0.06636440753936768
TXCXFYIc3Yo$_$6,TXCXFYIc3Yo,Positive,Positive,True,0.11107246577739716,0.13903120160102844,0.7498963475227356,1.3333333730697632,0.763815701007843,0.5695176720619202
TXCXFYIc3Yo$_$9,TXCXFYIc3Yo,Positive,Positive,True,0.09113329648971558,0.20837341248989105,0.7004932761192322,0.3333333432674408,0.7280145883560181,0.39468124508857727
TXCXFYIc3Yo$_$8,TXCXFYIc3Yo,Positive,Positive,True,0.021249644458293915,0.11176695674657822,0.8669834136962891,1.3333333730697632,1.026293396949768,0.3070399761199951
TYJzg5IJN8o$_$11,TYJzg5IJN8o,Negative,Negative,True,0.6063815951347351,0.25869688391685486,0.13492156565189362,-0.3333333432674408,-0.34637534618377686,0.01304200291633606
TYJzg5IJN8o$_$10,TYJzg5IJN8o,Negative,Neutral,False,0.3359910845756531,0.4750693738460541,0.18893949687480927,-0.3333333432674408,-0.021533630788326263,0.31179970502853394
TYJzg5IJN8o$_$14,TYJzg5IJN8o,Positive,Positive,True,0.03175981715321541,0.16593094170093536,0.8023092150688171,1.0,0.7733266949653625,0.22667330503463745
TYJzg5IJN8o$_$1,TYJzg5IJN8o,Positive,Neutral,False,0.11157260835170746,0.6414451003074646,0.24698227643966675,0.3333333432674408,0.25419092178344727,0.07914242148399353
TYJzg5IJN8o$_$0,TYJzg5IJN8o,Positive,Positive,True,0.035103414207696915,0.2707805335521698,0.6941159963607788,1.3333333730697632,0.6292867660522461,0.7040466070175171
TYJzg5IJN8o$_$4,TYJzg5IJN8o,Positive,Positive,True,0.06318007409572601,0.43275728821754456,0.5040626525878906,0.3333333432674408,0.4431902766227722,0.10985693335533142
TYJzg5IJN8o$_$7,TYJzg5IJN8o,Neutral,Positive,False,0.058395612984895706,0.18200139701366425,0.759602963924408,0.0,0.7974884510040283,0.7974884510040283
TYJzg5IJN8o$_$9,TYJzg5IJN8o,Neutral,Negative,False,0.5121179819107056,0.2287706583738327,0.25911134481430054,0.0,-0.11783422529697418,0.11783422529697418
TYJzg5IJN8o$_$8,TYJzg5IJN8o,Positive,Positive,True,0.028805922716856003,0.14768444001674652,0.8235095739364624,1.0,0.9018497467041016,0.09815025329589844
Tpdqfpuumg4$_$0,Tpdqfpuumg4,Neutral,Neutral,True,0.07375843822956085,0.5946155190467834,0.3316260278224945,0.0,0.262157142162323,0.262157142162323
